"","sub","decision","reward","effort","agent","success","grupo"
"2492","5156",1,2,3,1,0,0
"2493","5156",1,3,3,1,0,0
"2494","5156",0,1,4,1,0,0
"2495","5156",1,2,4,1,0,0
"2496","5156",1,3,4,1,0,0
"2497","5273",1,1,1,0,0,1
"2498","5273",1,2,1,0,0,1
"2499","5273",1,3,1,0,0,1
"2500","5273",1,1,2,0,0,1
"2501","5273",0,2,2,0,0,1
"2502","5273",1,3,2,0,0,1
"2503","5273",2,1,3,0,0,1
"2504","5273",1,2,3,0,0,1
"2505","5273",1,3,3,0,0,1
"2506","5273",1,1,4,0,0,1
"2507","5273",1,2,4,0,0,1
"2508","5273",1,3,4,0,0,1
"2509","5273",1,1,1,0,0,1
"2510","5273",1,2,1,0,0,1
"2511","5273",1,3,1,0,0,1
"2512","5273",1,1,2,0,0,1
"2513","5273",1,2,2,0,0,1
"2514","5273",1,3,2,0,0,1
"2515","5273",0,1,3,0,0,1
"2516","5273",1,2,3,0,0,1
"2517","5273",1,3,3,0,1,1
"2518","5273",1,1,4,0,0,1
"2519","5273",1,2,4,0,0,1
"2520","5273",1,3,4,0,1,1
"2521","5273",1,1,1,1,0,1
"2522","5273",1,2,1,1,0,1
"2523","5273",1,3,1,1,0,1
"2524","5273",0,1,2,1,0,1
"2525","5273",1,2,2,1,0,1
"2526","5273",1,3,2,1,0,1
"2527","5273",1,1,3,1,0,1
"2528","5273",1,2,3,1,0,1
"2529","5273",2,3,3,1,0,1
"2530","5273",1,1,4,1,0,1
"2531","5273",1,2,4,1,0,1
"2532","5273",1,3,4,1,0,1
"2533","5273",1,1,1,1,0,1
"2534","5273",1,2,1,1,0,1
"2535","5273",1,3,1,1,0,1
"2536","5273",1,1,2,1,0,1
"2537","5273",1,2,2,1,0,1
"2538","5273",1,3,2,1,0,1
"2539","5273",1,1,3,1,0,1
"2540","5273",1,2,3,1,0,1
"2541","5273",1,3,3,1,0,1
"2542","5273",1,1,4,1,0,1
"2543","5273",0,2,4,1,0,1
"2544","5273",1,3,4,1,0,1
"2545","5495",1,1,1,0,0,0
"2546","5495",1,2,1,0,0,0
"2547","5495",1,3,1,0,0,0
"2548","5495",1,1,2,0,0,0
"2549","5495",1,2,2,0,0,0
"2550","5495",1,3,2,0,0,0
"2551","5495",1,1,3,0,0,0
"2552","5495",1,2,3,0,0,0
"2553","5495",1,3,3,0,0,0
"2554","5495",1,1,4,0,0,0
"2555","5495",1,2,4,0,0,0
"2556","5495",1,3,4,0,0,0
"2557","5495",1,1,1,0,0,0
"2558","5495",1,2,1,0,0,0
"2559","5495",1,3,1,0,0,0
"2560","5495",1,1,2,0,0,0
"2561","5495",1,2,2,0,0,0
"2562","5495",1,3,2,0,0,0
"2563","5495",1,1,3,0,0,0
"2564","5495",1,2,3,0,0,0
"2565","5495",2,3,3,0,0,0
"2566","5495",1,1,4,0,0,0
"2567","5495",1,2,4,0,0,0
"2568","5495",1,3,4,0,0,0
"2569","5495",1,1,1,1,0,0
"2570","5495",1,2,1,1,0,0
"2571","5495",1,3,1,1,0,0
"2572","5495",1,1,2,1,0,0
"2573","5495",1,2,2,1,0,0
"2574","5495",1,3,2,1,0,0
"2575","5495",0,1,3,1,0,0
"2576","5495",1,2,3,1,0,0
"2577","5495",1,3,3,1,1,0
"2578","5495",1,1,4,1,0,0
"2579","5495",1,2,4,1,0,0
"2580","5495",1,3,4,1,0,0
"2581","5495",0,1,1,1,0,0
"2582","5495",0,2,1,1,0,0
"2583","5495",0,3,1,1,0,0
"2584","5495",0,1,2,1,0,0
"2585","5495",0,2,2,1,0,0
"2586","5495",1,3,2,1,0,0
"2587","5495",2,1,3,1,0,0
"2588","5495",2,2,3,1,0,0
"2589","5495",2,3,3,1,0,0
"2590","5495",0,1,4,1,0,0
"2591","5495",0,2,4,1,0,0
"2592","5495",0,3,4,1,0,0
"2593","5654",1,1,1,0,0,0
"2594","5654",1,2,1,0,0,0
"2595","5654",1,3,1,0,0,0
"2596","5654",1,1,2,0,0,0
"2597","5654",1,2,2,0,0,0
"2598","5654",1,3,2,0,0,0
"2599","5654",1,1,3,0,0,0
"2600","5654",1,2,3,0,0,0
"2601","5654",1,3,3,0,0,0
"2602","5654",1,1,4,0,0,0
"2603","5654",1,2,4,0,0,0
"2604","5654",1,3,4,0,0,0
"2605","5654",1,1,1,0,0,0
"2606","5654",1,2,1,0,0,0
"2607","5654",1,3,1,0,0,0
"2608","5654",1,1,2,0,0,0
"2609","5654",1,2,2,0,0,0
"2610","5654",1,3,2,0,0,0
"2611","5654",1,1,3,0,0,0
"2612","5654",1,2,3,0,1,0
"2613","5654",1,3,3,0,0,0
"2614","5654",1,1,4,0,0,0
"2615","5654",1,2,4,0,0,0
"2616","5654",1,3,4,0,1,0
"2617","5654",1,1,1,1,0,0
"2618","5654",1,2,1,1,0,0
"2619","5654",1,3,1,1,0,0
"2620","5654",0,1,2,1,0,0
"2621","5654",0,2,2,1,0,0
"2622","5654",0,3,2,1,0,0
"2623","5654",0,1,3,1,0,0
"2624","5654",2,2,3,1,0,0
"2625","5654",0,3,3,1,0,0
"2626","5654",0,1,4,1,0,0
"2627","5654",1,2,4,1,1,0
"2628","5654",2,3,4,1,0,0
"2629","5654",1,1,1,1,0,0
"2630","5654",1,2,1,1,0,0
"2631","5654",1,3,1,1,0,0
"2632","5654",0,1,2,1,0,0
"2633","5654",1,2,2,1,0,0
"2634","5654",0,3,2,1,0,0
"2635","5654",0,1,3,1,0,0
"2636","5654",0,2,3,1,0,0
"2637","5654",2,3,3,1,0,0
"2638","5654",0,1,4,1,0,0
"2639","5654",0,2,4,1,0,0
"2640","5654",0,3,4,1,0,0
"2641","5822",1,1,1,0,0,1
"2642","5822",1,2,1,0,0,1
"2643","5822",1,3,1,0,0,1
"2644","5822",1,1,2,0,0,1
"2645","5822",1,2,2,0,0,1
"2646","5822",1,3,2,0,0,1
"2647","5822",1,1,3,0,0,1
"2648","5822",1,2,3,0,0,1
"2649","5822",1,3,3,0,0,1
"2650","5822",1,1,4,0,0,1
"2651","5822",1,2,4,0,0,1
"2652","5822",1,3,4,0,0,1
"2653","5822",1,1,1,0,0,1
"2654","5822",1,2,1,0,0,1
"2655","5822",1,3,1,0,0,1
"2656","5822",1,1,2,0,0,1
"2657","5822",1,2,2,0,0,1
"2658","5822",1,3,2,0,0,1
"2659","5822",1,1,3,0,0,1
"2660","5822",1,2,3,0,0,1
"2661","5822",1,3,3,0,0,1
"2662","5822",1,1,4,0,0,1
"2663","5822",1,2,4,0,0,1
"2664","5822",1,3,4,0,0,1
"2665","5822",1,1,1,1,0,1
"2666","5822",1,2,1,1,0,1
"2667","5822",1,3,1,1,0,1
"2668","5822",1,1,2,1,0,1
"2669","5822",1,2,2,1,0,1
"2670","5822",1,3,2,1,0,1
"2671","5822",1,1,3,1,0,1
"2672","5822",1,2,3,1,0,1
"2673","5822",1,3,3,1,0,1
"2674","5822",1,1,4,1,0,1
"2675","5822",1,2,4,1,0,1
"2676","5822",1,3,4,1,0,1
"2677","5822",1,1,1,1,0,1
"2678","5822",1,2,1,1,0,1
"2679","5822",1,3,1,1,0,1
"2680","5822",1,1,2,1,0,1
"2681","5822",1,2,2,1,0,1
"2682","5822",1,3,2,1,0,1
"2683","5822",1,1,3,1,0,1
"2684","5822",1,2,3,1,0,1
"2685","5822",1,3,3,1,0,1
"2686","5822",1,1,4,1,0,1
"2687","5822",1,2,4,1,0,1
"2688","5822",1,3,4,1,0,1
"2689","5835",1,1,1,0,0,1
"2690","5835",1,2,1,0,0,1
"2691","5835",1,3,1,0,0,1
"2692","5835",1,1,2,0,0,1
"2693","5835",2,2,2,0,0,1
"2694","5835",1,3,2,0,0,1
"2695","5835",2,1,3,0,0,1
"2696","5835",1,2,3,0,0,1
"2697","5835",1,3,3,0,0,1
"2698","5835",2,1,4,0,0,1
"2699","5835",1,2,4,0,0,1
"2700","5835",1,3,4,0,0,1
"2701","5835",1,1,1,0,0,1
"2702","5835",1,2,1,0,1,1
"2703","5835",1,3,1,0,0,1
"2704","5835",1,1,2,0,0,1
"2705","5835",2,2,2,0,0,1
"2706","5835",1,3,2,0,0,1
"2707","5835",2,1,3,0,0,1
"2708","5835",1,2,3,0,0,1
"2709","5835",1,3,3,0,0,1
"2710","5835",1,1,4,0,0,1
"2711","5835",1,2,4,0,0,1
"2712","5835",1,3,4,0,0,1
"2713","5835",1,1,1,1,0,1
"2714","5835",2,2,1,1,0,1
"2715","5835",1,3,1,1,0,1
"2716","5835",0,1,2,1,0,1
"2717","5835",2,2,2,1,0,1
"2718","5835",1,3,2,1,0,1
"2719","5835",1,1,3,1,1,1
"2720","5835",1,2,3,1,0,1
"2721","5835",1,3,3,1,0,1
"2722","5835",0,1,4,1,0,1
"2723","5835",1,2,4,1,0,1
"2724","5835",1,3,4,1,0,1
"2725","5835",2,1,1,1,0,1
"2726","5835",2,2,1,1,0,1
"2727","5835",1,3,1,1,0,1
"2728","5835",1,1,2,1,0,1
"2729","5835",1,2,2,1,0,1
"2730","5835",2,3,2,1,0,1
"2731","5835",1,1,3,1,0,1
"2732","5835",1,2,3,1,0,1
"2733","5835",1,3,3,1,0,1
"2734","5835",2,1,4,1,0,1
"2735","5835",1,2,4,1,0,1
"2736","5835",1,3,4,1,0,1
"2737","5918",1,1,1,0,0,0
"2738","5918",1,2,1,0,0,0
"2739","5918",1,3,1,0,0,0
"2740","5918",1,1,2,0,0,0
"2741","5918",1,2,2,0,0,0
"2742","5918",1,3,2,0,0,0
"2743","5918",0,1,3,0,0,0
"2744","5918",1,2,3,0,0,0
"2745","5918",0,3,3,0,0,0
"2746","5918",0,1,4,0,0,0
"2747","5918",1,2,4,0,1,0
"2748","5918",0,3,4,0,0,0
"2749","5918",1,1,1,0,0,0
"2750","5918",1,2,1,0,0,0
"2751","5918",1,3,1,0,0,0
"2752","5918",0,1,2,0,0,0
"2753","5918",1,2,2,0,0,0
"2754","5918",1,3,2,0,0,0
"2755","5918",0,1,3,0,0,0
"2756","5918",0,2,3,0,0,0
"2757","5918",1,3,3,0,0,0
"2758","5918",0,1,4,0,0,0
"2759","5918",0,2,4,0,0,0
"2760","5918",1,3,4,0,0,0
"2761","5918",1,1,1,1,0,0
"2762","5918",0,2,1,1,0,0
"2763","5918",1,3,1,1,0,0
"2764","5918",0,1,2,1,0,0
"2765","5918",0,2,2,1,0,0
"2766","5918",0,3,2,1,0,0
"2767","5918",0,1,3,1,0,0
"2768","5918",0,2,3,1,0,0
"2769","5918",0,3,3,1,0,0
"2770","5918",0,1,4,1,0,0
"2771","5918",0,2,4,1,0,0
"2772","5918",0,3,4,1,0,0
"2773","5918",0,1,1,1,0,0
"2774","5918",1,2,1,1,0,0
"2775","5918",1,3,1,1,0,0
"2776","5918",0,1,2,1,0,0
"2777","5918",1,2,2,1,0,0
"2778","5918",0,3,2,1,0,0
"2779","5918",0,1,3,1,0,0
"2780","5918",0,2,3,1,0,0
"2781","5918",0,3,3,1,0,0
"2782","5918",0,1,4,1,0,0
"2783","5918",0,2,4,1,0,0
"2784","5918",0,3,4,1,0,0
"2785","6055",1,1,1,0,0,0
"2786","6055",1,2,1,0,0,0
"2787","6055",1,3,1,0,0,0
"2788","6055",1,1,2,0,0,0
"2789","6055",1,2,2,0,0,0
"2790","6055",1,3,2,0,0,0
"2791","6055",1,1,3,0,0,0
"2792","6055",1,2,3,0,0,0
"2793","6055",1,3,3,0,0,0
"2794","6055",1,1,4,0,0,0
"2795","6055",0,2,4,0,0,0
"2796","6055",1,3,4,0,0,0
"2797","6055",1,1,1,0,0,0
"2798","6055",1,2,1,0,0,0
"2799","6055",1,3,1,0,0,0
"2800","6055",1,1,2,0,1,0
"2801","6055",1,2,2,0,0,0
"2802","6055",1,3,2,0,0,0
"2803","6055",1,1,3,0,0,0
"2804","6055",1,2,3,0,0,0
"2805","6055",1,3,3,0,0,0
"2806","6055",1,1,4,0,0,0
"2807","6055",1,2,4,0,0,0
"2808","6055",1,3,4,0,0,0
"2809","6055",1,1,1,1,0,0
"2810","6055",1,2,1,1,0,0
"2811","6055",1,3,1,1,0,0
"2812","6055",2,1,2,1,0,0
"2813","6055",1,2,2,1,0,0
"2814","6055",1,3,2,1,0,0
"2815","6055",1,1,3,1,0,0
"2816","6055",1,2,3,1,0,0
"2817","6055",0,3,3,1,0,0
"2818","6055",1,1,4,1,0,0
"2819","6055",1,2,4,1,0,0
"2820","6055",1,3,4,1,0,0
"2821","6055",1,1,1,1,0,0
"2822","6055",1,2,1,1,0,0
"2823","6055",1,3,1,1,0,0
"2824","6055",1,1,2,1,0,0
"2825","6055",0,2,2,1,0,0
"2826","6055",1,3,2,1,0,0
"2827","6055",1,1,3,1,0,0
"2828","6055",1,2,3,1,0,0
"2829","6055",1,3,3,1,0,0
"2830","6055",1,1,4,1,0,0
"2831","6055",1,2,4,1,0,0
"2832","6055",1,3,4,1,0,0
"2833","6121",1,1,1,0,0,0
"2834","6121",1,2,1,0,0,0
"2835","6121",1,3,1,0,0,0
"2836","6121",1,1,2,0,0,0
"2837","6121",1,2,2,0,0,0
"2838","6121",1,3,2,0,0,0
"2839","6121",1,1,3,0,0,0
"2840","6121",1,2,3,0,0,0
"2841","6121",1,3,3,0,0,0
"2842","6121",1,1,4,0,0,0
"2843","6121",1,2,4,0,0,0
"2844","6121",1,3,4,0,0,0
"2845","6121",1,1,1,0,0,0
"2846","6121",1,2,1,0,0,0
"2847","6121",1,3,1,0,0,0
"2848","6121",1,1,2,0,0,0
"2849","6121",1,2,2,0,0,0
"2850","6121",1,3,2,0,1,0
"2851","6121",1,1,3,0,0,0
"2852","6121",1,2,3,0,0,0
"2853","6121",1,3,3,0,0,0
"2854","6121",1,1,4,0,0,0
"2855","6121",1,2,4,0,0,0
"2856","6121",1,3,4,0,0,0
"2857","6121",1,1,1,1,0,0
"2858","6121",1,2,1,1,0,0
"2859","6121",1,3,1,1,0,0
"2860","6121",1,1,2,1,0,0
"2861","6121",1,2,2,1,0,0
"2862","6121",2,3,2,1,0,0
"2863","6121",1,1,3,1,0,0
"2864","6121",1,2,3,1,0,0
"2865","6121",1,3,3,1,0,0
"2866","6121",1,1,4,1,0,0
"2867","6121",1,2,4,1,0,0
"2868","6121",1,3,4,1,0,0
"2869","6121",1,1,1,1,0,0
"2870","6121",1,2,1,1,0,0
"2871","6121",1,3,1,1,0,0
"2872","6121",1,1,2,1,0,0
"2873","6121",2,2,2,1,0,0
"2874","6121",1,3,2,1,0,0
"2875","6121",1,1,3,1,0,0
"2876","6121",1,2,3,1,0,0
"2877","6121",1,3,3,1,0,0
"2878","6121",1,1,4,1,0,0
"2879","6121",1,2,4,1,0,0
"2880","6121",1,3,4,1,0,0
"2881","6246",1,1,1,0,0,1
"2882","6246",1,2,1,0,0,1
"2883","6246",1,3,1,0,0,1
"2884","6246",1,1,2,0,0,1
"2885","6246",1,2,2,0,0,1
"2886","6246",1,3,2,0,0,1
"2887","6246",1,1,3,0,0,1
"2888","6246",1,2,3,0,0,1
"2889","6246",1,3,3,0,0,1
"2890","6246",2,1,4,0,0,1
"2891","6246",1,2,4,0,0,1
"2892","6246",1,3,4,0,0,1
"2893","6246",1,1,1,0,0,1
"2894","6246",1,2,1,0,0,1
"2895","6246",1,3,1,0,0,1
"2896","6246",1,1,2,0,0,1
"2897","6246",1,2,2,0,0,1
"2898","6246",1,3,2,0,0,1
"2899","6246",1,1,3,0,0,1
"2900","6246",1,2,3,0,0,1
"2901","6246",1,3,3,0,0,1
"2902","6246",1,1,4,0,0,1
"2903","6246",1,2,4,0,0,1
"2904","6246",1,3,4,0,0,1
"2905","6246",0,1,1,1,0,1
"2906","6246",1,2,1,1,0,1
"2907","6246",0,3,1,1,0,1
"2908","6246",0,1,2,1,0,1
"2909","6246",0,2,2,1,0,1
"2910","6246",0,3,2,1,0,1
"2911","6246",1,1,3,1,0,1
"2912","6246",0,2,3,1,0,1
"2913","6246",0,3,3,1,0,1
"2914","6246",0,1,4,1,0,1
"2915","6246",0,2,4,1,0,1
"2916","6246",0,3,4,1,0,1
"2917","6246",0,1,1,1,0,1
"2918","6246",0,2,1,1,0,1
"2919","6246",0,3,1,1,0,1
"2920","6246",0,1,2,1,0,1
"2921","6246",0,2,2,1,0,1
"2922","6246",0,3,2,1,0,1
"2923","6246",0,1,3,1,0,1
"2924","6246",0,2,3,1,0,1
"2925","6246",0,3,3,1,0,1
"2926","6246",0,1,4,1,0,1
"2927","6246",0,2,4,1,0,1
"2928","6246",0,3,4,1,0,1
"2929","6247",1,1,1,0,0,1
"2930","6247",1,2,1,0,0,1
"2931","6247",1,3,1,0,0,1
"2932","6247",1,1,2,0,0,1
"2933","6247",1,2,2,0,0,1
"2934","6247",1,3,2,0,0,1
"2935","6247",0,1,3,0,0,1
"2936","6247",1,2,3,0,0,1
"2937","6247",1,3,3,0,0,1
"2938","6247",1,1,4,0,1,1
"2939","6247",1,2,4,0,0,1
"2940","6247",2,3,4,0,0,1
"2941","6247",1,1,1,0,0,1
"2942","6247",1,2,1,0,1,1
"2943","6247",1,3,1,0,0,1
"2944","6247",1,1,2,0,1,1
"2945","6247",2,2,2,0,0,1
"2946","6247",1,3,2,0,1,1
"2947","6247",1,1,3,0,1,1
"2948","6247",1,2,3,0,1,1
"2949","6247",1,3,3,0,1,1
"2950","6247",1,1,4,0,1,1
"2951","6247",1,2,4,0,0,1
"2952","6247",1,3,4,0,1,1
"2953","6247",1,1,1,1,0,1
"2954","6247",2,2,1,1,0,1
"2955","6247",0,3,1,1,0,1
"2956","6247",2,1,2,1,0,1
"2957","6247",2,2,2,1,0,1
"2958","6247",2,3,2,1,0,1
"2959","6247",2,1,3,1,0,1
"2960","6247",2,2,3,1,0,1
"2961","6247",2,3,3,1,0,1
"2962","6247",2,1,4,1,0,1
"2963","6247",0,2,4,1,0,1
"2964","6247",2,3,4,1,0,1
"2965","6247",0,1,1,1,0,1
"2966","6247",0,2,1,1,0,1
"2967","6247",0,3,1,1,0,1
"2968","6247",1,1,2,1,0,1
"2969","6247",0,2,2,1,0,1
"2970","6247",1,3,2,1,1,1
"2971","6247",0,1,3,1,0,1
"2972","6247",0,2,3,1,0,1
"2973","6247",1,3,3,1,1,1
"2974","6247",1,1,4,1,1,1
"2975","6247",0,2,4,1,0,1
"2976","6247",0,3,4,1,0,1
"2977","6324",1,1,1,0,0,1
"2978","6324",1,2,1,0,0,1
"2979","6324",1,3,1,0,0,1
"2980","6324",1,1,2,0,0,1
"2981","6324",1,2,2,0,0,1
"2982","6324",1,3,2,0,0,1
"2983","6324",1,1,3,0,0,1
"2984","6324",1,2,3,0,0,1
"2985","6324",1,3,3,0,0,1
"2986","6324",1,1,4,0,0,1
"2987","6324",1,2,4,0,0,1
"2988","6324",1,3,4,0,0,1
"2989","6324",1,1,1,0,0,1
"2990","6324",1,2,1,0,1,1
"2991","6324",1,3,1,0,1,1
"2992","6324",1,1,2,0,1,1
"2993","6324",1,2,2,0,0,1
"2994","6324",1,3,2,0,1,1
"2995","6324",1,1,3,0,0,1
"2996","6324",1,2,3,0,0,1
"2997","6324",1,3,3,0,1,1
"2998","6324",1,1,4,0,0,1
"2999","6324",1,2,4,0,1,1
"3000","6324",1,3,4,0,0,1
"3001","6324",0,1,1,1,0,1
"3002","6324",1,2,1,1,0,1
"3003","6324",2,3,1,1,0,1
"3004","6324",2,1,2,1,0,1
"3005","6324",0,2,2,1,0,1
"3006","6324",2,3,2,1,0,1
"3007","6324",0,1,3,1,0,1
"3008","6324",1,2,3,1,0,1
"3009","6324",1,3,3,1,0,1
"3010","6324",0,1,4,1,0,1
"3011","6324",1,2,4,1,0,1
"3012","6324",0,3,4,1,0,1
"3013","6324",1,1,1,1,1,1
"3014","6324",1,2,1,1,1,1
"3015","6324",1,3,1,1,1,1
"3016","6324",2,1,2,1,0,1
"3017","6324",0,2,2,1,0,1
"3018","6324",0,3,2,1,0,1
"3019","6324",1,1,3,1,1,1
"3020","6324",2,2,3,1,0,1
"3021","6324",0,3,3,1,0,1
"3022","6324",2,1,4,1,0,1
"3023","6324",0,2,4,1,0,1
"3024","6324",1,3,4,1,1,1
"3025","6332",1,1,1,0,0,1
"3026","6332",1,2,1,0,0,1
"3027","6332",1,3,1,0,0,1
"3028","6332",1,1,2,0,0,1
"3029","6332",1,2,2,0,0,1
"3030","6332",1,3,2,0,0,1
"3031","6332",0,1,3,0,0,1
"3032","6332",1,2,3,0,0,1
"3033","6332",1,3,3,0,0,1
"3034","6332",1,1,4,0,0,1
"3035","6332",1,2,4,0,0,1
"3036","6332",1,3,4,0,0,1
"3037","6332",1,1,1,0,0,1
"3038","6332",1,2,1,0,0,1
"3039","6332",1,3,1,0,0,1
"3040","6332",1,1,2,0,0,1
"3041","6332",1,2,2,0,0,1
"3042","6332",1,3,2,0,0,1
"3043","6332",1,1,3,0,0,1
"3044","6332",1,2,3,0,0,1
"3045","6332",1,3,3,0,0,1
"3046","6332",1,1,4,0,0,1
"3047","6332",1,2,4,0,0,1
"3048","6332",1,3,4,0,1,1
"3049","6332",1,1,1,1,0,1
"3050","6332",0,2,1,1,0,1
"3051","6332",0,3,1,1,0,1
"3052","6332",0,1,2,1,0,1
"3053","6332",0,2,2,1,0,1
"3054","6332",1,3,2,1,0,1
"3055","6332",1,1,3,1,0,1
"3056","6332",0,2,3,1,0,1
"3057","6332",0,3,3,1,0,1
"3058","6332",1,1,4,1,0,1
"3059","6332",1,2,4,1,0,1
"3060","6332",2,3,4,1,0,1
"3061","6332",0,1,1,1,0,1
"3062","6332",0,2,1,1,0,1
"3063","6332",0,3,1,1,0,1
"3064","6332",0,1,2,1,0,1
"3065","6332",0,2,2,1,0,1
"3066","6332",0,3,2,1,0,1
"3067","6332",0,1,3,1,0,1
"3068","6332",0,2,3,1,0,1
"3069","6332",0,3,3,1,0,1
"3070","6332",0,1,4,1,0,1
"3071","6332",0,2,4,1,0,1
"3072","6332",0,3,4,1,0,1
"3073","6335",1,1,1,0,0,0
"3074","6335",1,2,1,0,0,0
"3075","6335",1,3,1,0,0,0
"3076","6335",1,1,2,0,0,0
"3077","6335",1,2,2,0,0,0
"3078","6335",1,3,2,0,0,0
"3079","6335",1,1,3,0,0,0
"3080","6335",1,2,3,0,0,0
"3081","6335",1,3,3,0,0,0
"3082","6335",1,1,4,0,0,0
"3083","6335",1,2,4,0,0,0
"3084","6335",1,3,4,0,0,0
"3085","6335",1,1,1,0,0,0
"3086","6335",1,2,1,0,0,0
"3087","6335",1,3,1,0,0,0
"3088","6335",1,1,2,0,0,0
"3089","6335",1,2,2,0,0,0
"3090","6335",1,3,2,0,0,0
"3091","6335",1,1,3,0,0,0
"3092","6335",1,2,3,0,0,0
"3093","6335",1,3,3,0,0,0
"3094","6335",1,1,4,0,0,0
"3095","6335",1,2,4,0,0,0
"3096","6335",1,3,4,0,0,0
"3097","6335",1,1,1,1,0,0
"3098","6335",1,2,1,1,0,0
"3099","6335",1,3,1,1,0,0
"3100","6335",1,1,2,1,0,0
"3101","6335",1,2,2,1,0,0
"3102","6335",1,3,2,1,0,0
"3103","6335",1,1,3,1,0,0
"3104","6335",1,2,3,1,0,0
"3105","6335",0,3,3,1,0,0
"3106","6335",1,1,4,1,0,0
"3107","6335",1,2,4,1,0,0
"3108","6335",1,3,4,1,0,0
"3109","6335",1,1,1,1,0,0
"3110","6335",1,2,1,1,0,0
"3111","6335",1,3,1,1,0,0
"3112","6335",1,1,2,1,0,0
"3113","6335",1,2,2,1,0,0
"3114","6335",1,3,2,1,0,0
"3115","6335",1,1,3,1,0,0
"3116","6335",1,2,3,1,0,0
"3117","6335",1,3,3,1,0,0
"3118","6335",1,1,4,1,0,0
"3119","6335",1,2,4,1,0,0
"3120","6335",1,3,4,1,0,0
"3121","6397",1,1,1,0,0,0
"3122","6397",1,2,1,0,0,0
"3123","6397",1,3,1,0,0,0
"3124","6397",1,1,2,0,0,0
"3125","6397",1,2,2,0,0,0
"3126","6397",1,3,2,0,0,0
"3127","6397",1,1,3,0,0,0
"3128","6397",1,2,3,0,0,0
"3129","6397",1,3,3,0,0,0
"3130","6397",1,1,4,0,0,0
"3131","6397",1,2,4,0,0,0
"3132","6397",1,3,4,0,0,0
"3133","6397",1,1,1,0,0,0
"3134","6397",1,2,1,0,1,0
"3135","6397",1,3,1,0,0,0
"3136","6397",1,1,2,0,0,0
"3137","6397",1,2,2,0,0,0
"3138","6397",2,3,2,0,0,0
"3139","6397",1,1,3,0,0,0
"3140","6397",1,2,3,0,0,0
"3141","6397",1,3,3,0,0,0
"3142","6397",1,1,4,0,0,0
"3143","6397",1,2,4,0,0,0
"3144","6397",1,3,4,0,0,0
"3145","6397",1,1,1,1,0,0
"3146","6397",2,2,1,1,0,0
"3147","6397",1,3,1,1,0,0
"3148","6397",1,1,2,1,0,0
"3149","6397",1,2,2,1,0,0
"3150","6397",1,3,2,1,1,0
"3151","6397",1,1,3,1,0,0
"3152","6397",1,2,3,1,0,0
"3153","6397",1,3,3,1,0,0
"3154","6397",1,1,4,1,0,0
"3155","6397",1,2,4,1,0,0
"3156","6397",1,3,4,1,0,0
"3157","6397",1,1,1,1,0,0
"3158","6397",1,2,1,1,0,0
"3159","6397",1,3,1,1,0,0
"3160","6397",1,1,2,1,0,0
"3161","6397",1,2,2,1,0,0
"3162","6397",1,3,2,1,0,0
"3163","6397",1,1,3,1,0,0
"3164","6397",1,2,3,1,0,0
"3165","6397",1,3,3,1,0,0
"3166","6397",1,1,4,1,0,0
"3167","6397",1,2,4,1,0,0
"3168","6397",1,3,4,1,0,0
"3169","6469",1,1,1,0,0,1
"3170","6469",2,2,1,0,0,1
"3171","6469",1,3,1,0,0,1
"3172","6469",1,1,2,0,0,1
"3173","6469",1,2,2,0,0,1
"3174","6469",1,3,2,0,0,1
"3175","6469",1,1,3,0,0,1
"3176","6469",1,2,3,0,0,1
"3177","6469",1,3,3,0,0,1
"3178","6469",1,1,4,0,0,1
"3179","6469",1,2,4,0,0,1
"3180","6469",1,3,4,0,0,1
"3181","6469",1,1,1,0,0,1
"3182","6469",1,2,1,0,1,1
"3183","6469",1,3,1,0,1,1
"3184","6469",1,1,2,0,0,1
"3185","6469",1,2,2,0,0,1
"3186","6469",1,3,2,0,1,1
"3187","6469",1,1,3,0,1,1
"3188","6469",1,2,3,0,0,1
"3189","6469",1,3,3,0,1,1
"3190","6469",0,1,4,0,0,1
"3191","6469",0,2,4,0,0,1
"3192","6469",1,3,4,0,1,1
"3193","6469",1,1,1,1,0,1
"3194","6469",1,2,1,1,0,1
"3195","6469",1,3,1,1,0,1
"3196","6469",0,1,2,1,0,1
"3197","6469",1,2,2,1,0,1
"3198","6469",1,3,2,1,0,1
"3199","6469",1,1,3,1,0,1
"3200","6469",1,2,3,1,0,1
"3201","6469",1,3,3,1,0,1
"3202","6469",2,1,4,1,0,1
"3203","6469",0,2,4,1,0,1
"3204","6469",2,3,4,1,0,1
"3205","6469",1,1,1,1,1,1
"3206","6469",1,2,1,1,1,1
"3207","6469",1,3,1,1,1,1
"3208","6469",1,1,2,1,1,1
"3209","6469",1,2,2,1,1,1
"3210","6469",1,3,2,1,1,1
"3211","6469",0,1,3,1,0,1
"3212","6469",1,2,3,1,1,1
"3213","6469",0,3,3,1,0,1
"3214","6469",1,1,4,1,1,1
"3215","6469",0,2,4,1,0,1
"3216","6469",1,3,4,1,1,1
"3217","6495",1,1,1,0,0,0
"3218","6495",1,2,1,0,0,0
"3219","6495",1,3,1,0,0,0
"3220","6495",2,1,2,0,0,0
"3221","6495",1,2,2,0,0,0
"3222","6495",1,3,2,0,0,0
"3223","6495",1,1,3,0,0,0
"3224","6495",1,2,3,0,0,0
"3225","6495",1,3,3,0,0,0
"3226","6495",0,1,4,0,0,0
