"","ID_check","trail","Choise","effort","reward","condition","GRUPO"
"2257","1363",41,1,2,2,1,0
"2258","1363",42,1,2,3,1,0
"2259","1363",43,0,3,1,1,0
"2260","1363",44,1,3,2,1,0
"2261","1363",45,1,3,3,1,0
"2262","1363",46,1,4,1,1,0
"2263","1363",48,0,4,3,1,0
"2264","0155",1,1,1,1,0,0
"2265","0155",2,1,1,2,0,0
"2266","0155",3,1,1,3,0,0
"2267","0155",4,1,2,1,0,0
"2268","0155",5,1,2,2,0,0
"2269","0155",6,1,2,3,0,0
"2270","0155",7,1,3,1,0,0
"2271","0155",8,1,3,2,0,0
"2272","0155",9,1,3,3,0,0
"2273","0155",10,1,4,1,0,0
"2274","0155",11,1,4,2,0,0
"2275","0155",12,1,4,3,0,0
"2276","0155",13,1,1,1,1,0
"2277","0155",14,1,1,2,1,0
"2278","0155",15,1,1,3,1,0
"2279","0155",16,1,2,1,1,0
"2280","0155",17,1,2,2,1,0
"2281","0155",18,1,2,3,1,0
"2282","0155",19,1,3,1,1,0
"2283","0155",20,1,3,2,1,0
"2284","0155",21,0,3,3,1,0
"2285","0155",22,1,4,1,1,0
"2286","0155",23,0,4,2,1,0
"2287","0155",24,1,4,3,1,0
"2288","0155",25,1,1,1,0,0
"2289","0155",26,1,1,2,0,0
"2290","0155",27,1,1,3,0,0
"2291","0155",28,1,2,1,0,0
"2292","0155",29,1,2,2,0,0
"2293","0155",30,1,2,3,0,0
"2294","0155",31,1,3,1,0,0
"2295","0155",32,1,3,2,0,0
"2296","0155",33,1,3,3,0,0
"2297","0155",34,1,4,1,0,0
"2298","0155",35,1,4,2,0,0
"2299","0155",36,1,4,3,0,0
"2300","0155",37,1,1,1,1,0
"2301","0155",38,1,1,2,1,0
"2302","0155",39,1,1,3,1,0
"2303","0155",40,1,2,1,1,0
"2304","0155",41,1,2,2,1,0
"2305","0155",43,1,3,1,1,0
"2306","0155",44,1,3,2,1,0
"2307","0155",45,1,3,3,1,0
"2308","0155",46,1,4,1,1,0
"2309","0155",47,1,4,2,1,0
"2310","0155",48,1,4,3,1,0
"2311","4164",1,1,1,1,0,0
"2312","4164",2,1,1,2,0,0
"2313","4164",3,0,1,3,0,0
"2314","4164",4,0,2,1,0,0
"2315","4164",5,0,2,2,0,0
"2316","4164",6,0,2,3,0,0
"2317","4164",7,1,3,1,0,0
"2318","4164",8,0,3,2,0,0
"2319","4164",11,1,4,2,0,0
"2320","4164",12,0,4,3,0,0
"2321","4164",14,1,1,2,1,0
"2322","4164",15,1,1,3,1,0
"2323","4164",17,1,2,2,1,0
"2324","4164",18,1,2,3,1,0
"2325","4164",19,1,3,1,1,0
"2326","4164",20,1,3,2,1,0
"2327","4164",21,1,3,3,1,0
"2328","4164",23,1,4,2,1,0
"2329","4164",24,1,4,3,1,0
"2330","4164",25,1,1,1,0,0
"2331","4164",26,1,1,2,0,0
"2332","4164",27,1,1,3,0,0
"2333","4164",28,1,2,1,0,0
"2334","4164",29,1,2,2,0,0
"2335","4164",30,1,2,3,0,0
"2336","4164",31,1,3,1,0,0
"2337","4164",32,1,3,2,0,0
"2338","4164",33,1,3,3,0,0
"2339","4164",34,1,4,1,0,0
"2340","4164",35,1,4,2,0,0
"2341","4164",36,1,4,3,0,0
"2342","4164",37,1,1,1,1,0
"2343","4164",38,1,1,2,1,0
"2344","4164",39,1,1,3,1,0
"2345","4164",40,1,2,1,1,0
"2346","4164",41,1,2,2,1,0
"2347","4164",42,1,2,3,1,0
"2348","4164",43,1,3,1,1,0
"2349","4164",44,1,3,2,1,0
"2350","4164",45,1,3,3,1,0
"2351","4164",46,1,4,1,1,0
"2352","4164",47,1,4,2,1,0
"2353","4164",48,1,4,3,1,0
"2354","6121",1,1,1,1,0,0
"2355","6121",2,1,1,2,0,0
"2356","6121",3,1,1,3,0,0
"2357","6121",4,1,2,1,0,0
"2358","6121",5,1,2,2,0,0
"2359","6121",6,1,2,3,0,0
"2360","6121",7,1,3,1,0,0
"2361","6121",8,1,3,2,0,0
"2362","6121",9,1,3,3,0,0
"2363","6121",10,1,4,1,0,0
"2364","6121",11,1,4,2,0,0
"2365","6121",12,1,4,3,0,0
"2366","6121",13,1,1,1,1,0
"2367","6121",14,1,1,2,1,0
"2368","6121",15,1,1,3,1,0
"2369","6121",16,1,2,1,1,0
"2370","6121",17,1,2,2,1,0
"2371","6121",19,1,3,1,1,0
"2372","6121",20,1,3,2,1,0
"2373","6121",21,1,3,3,1,0
"2374","6121",22,1,4,1,1,0
"2375","6121",23,1,4,2,1,0
"2376","6121",24,1,4,3,1,0
"2377","6121",25,1,1,1,0,0
"2378","6121",26,1,1,2,0,0
"2379","6121",27,1,1,3,0,0
"2380","6121",28,1,2,1,0,0
"2381","6121",29,1,2,2,0,0
"2382","6121",30,1,2,3,0,0
"2383","6121",31,1,3,1,0,0
"2384","6121",32,1,3,2,0,0
"2385","6121",33,1,3,3,0,0
"2386","6121",34,1,4,1,0,0
"2387","6121",35,1,4,2,0,0
"2388","6121",36,1,4,3,0,0
"2389","6121",37,1,1,1,1,0
"2390","6121",38,1,1,2,1,0
"2391","6121",39,1,1,3,1,0
"2392","6121",40,1,2,1,1,0
"2393","6121",42,1,2,3,1,0
"2394","6121",43,1,3,1,1,0
"2395","6121",44,1,3,2,1,0
"2396","6121",45,1,3,3,1,0
"2397","6121",46,1,4,1,1,0
"2398","6121",47,1,4,2,1,0
"2399","6121",48,1,4,3,1,0
"2400","4231",1,1,1,1,0,0
"2401","4231",2,1,1,2,0,0
"2402","4231",3,1,1,3,0,0
"2403","4231",4,1,2,1,0,0
"2404","4231",5,1,2,2,0,0
"2405","4231",6,1,2,3,0,0
"2406","4231",7,1,3,1,0,0
"2407","4231",8,1,3,2,0,0
"2408","4231",9,1,3,3,0,0
"2409","4231",10,1,4,1,0,0
"2410","4231",11,1,4,2,0,0
"2411","4231",12,1,4,3,0,0
"2412","4231",13,1,1,1,1,0
"2413","4231",14,1,1,2,1,0
"2414","4231",16,1,2,1,1,0
"2415","4231",17,1,2,2,1,0
"2416","4231",18,0,2,3,1,0
"2417","4231",19,1,3,1,1,0
"2418","4231",21,1,3,3,1,0
"2419","4231",23,1,4,2,1,0
"2420","4231",24,1,4,3,1,0
"2421","4231",25,1,1,1,0,0
"2422","4231",26,1,1,2,0,0
"2423","4231",27,1,1,3,0,0
"2424","4231",28,1,2,1,0,0
"2425","4231",29,1,2,2,0,0
"2426","4231",30,1,2,3,0,0
"2427","4231",31,1,3,1,0,0
"2428","4231",32,1,3,2,0,0
"2429","4231",33,1,3,3,0,0
"2430","4231",34,1,4,1,0,0
"2431","4231",35,1,4,2,0,0
"2432","4231",36,1,4,3,0,0
"2433","4231",37,0,1,1,1,0
"2434","4231",38,1,1,2,1,0
"2435","4231",39,1,1,3,1,0
"2436","4231",40,1,2,1,1,0
"2437","4231",41,1,2,2,1,0
"2438","4231",42,1,2,3,1,0
"2439","4231",43,1,3,1,1,0
"2440","4231",44,0,3,2,1,0
"2441","4231",45,0,3,3,1,0
"2442","4231",46,1,4,1,1,0
"2443","4231",47,1,4,2,1,0
"2444","4231",48,0,4,3,1,0
"2445","2854",1,1,1,1,0,0
"2446","2854",2,1,1,2,0,0
"2447","2854",3,1,1,3,0,0
"2448","2854",4,1,2,1,0,0
"2449","2854",5,1,2,2,0,0
"2450","2854",6,1,2,3,0,0
"2451","2854",7,1,3,1,0,0
"2452","2854",8,1,3,2,0,0
"2453","2854",9,1,3,3,0,0
"2454","2854",10,1,4,1,0,0
"2455","2854",11,1,4,2,0,0
"2456","2854",12,1,4,3,0,0
"2457","2854",13,1,1,1,1,0
"2458","2854",14,1,1,2,1,0
"2459","2854",15,1,1,3,1,0
"2460","2854",16,1,2,1,1,0
"2461","2854",17,1,2,2,1,0
"2462","2854",18,1,2,3,1,0
"2463","2854",19,1,3,1,1,0
"2464","2854",20,1,3,2,1,0
"2465","2854",21,1,3,3,1,0
"2466","2854",22,1,4,1,1,0
"2467","2854",23,1,4,2,1,0
"2468","2854",24,1,4,3,1,0
"2469","2854",25,1,1,1,0,0
"2470","2854",26,1,1,2,0,0
"2471","2854",27,1,1,3,0,0
"2472","2854",28,1,2,1,0,0
"2473","2854",29,1,2,2,0,0
"2474","2854",30,1,2,3,0,0
"2475","2854",31,1,3,1,0,0
"2476","2854",32,1,3,2,0,0
"2477","2854",33,1,3,3,0,0
"2478","2854",34,1,4,1,0,0
"2479","2854",35,1,4,2,0,0
"2480","2854",36,1,4,3,0,0
"2481","2854",37,1,1,1,1,0
"2482","2854",38,1,1,2,1,0
"2483","2854",39,1,1,3,1,0
"2484","2854",40,1,2,1,1,0
"2485","2854",41,1,2,2,1,0
"2486","2854",42,1,2,3,1,0
"2487","2854",43,1,3,1,1,0
"2488","2854",44,1,3,2,1,0
"2489","2854",45,1,3,3,1,0
"2490","2854",46,1,4,1,1,0
"2491","2854",47,1,4,2,1,0
"2492","2854",48,1,4,3,1,0
"2493","2803",1,1,1,1,0,0
"2494","2803",2,1,1,2,0,0
"2495","2803",3,1,1,3,0,0
"2496","2803",4,0,2,1,0,0
"2497","2803",5,0,2,2,0,0
"2498","2803",6,0,2,3,0,0
"2499","2803",7,0,3,1,0,0
"2500","2803",8,0,3,2,0,0
"2501","2803",9,0,3,3,0,0
"2502","2803",10,0,4,1,0,0
"2503","2803",11,0,4,2,0,0
"2504","2803",12,0,4,3,0,0
"2505","2803",13,1,1,1,1,0
"2506","2803",14,1,1,2,1,0
"2507","2803",15,1,1,3,1,0
"2508","2803",16,0,2,1,1,0
"2509","2803",17,0,2,2,1,0
"2510","2803",18,0,2,3,1,0
"2511","2803",19,0,3,1,1,0
"2512","2803",20,0,3,2,1,0
"2513","2803",21,0,3,3,1,0
"2514","2803",22,0,4,1,1,0
"2515","2803",23,0,4,2,1,0
"2516","2803",24,0,4,3,1,0
"2517","2803",25,1,1,1,0,0
"2518","2803",26,1,1,2,0,0
"2519","2803",27,1,1,3,0,0
"2520","2803",28,1,2,1,0,0
"2521","2803",29,1,2,2,0,0
"2522","2803",30,1,2,3,0,0
"2523","2803",31,1,3,1,0,0
"2524","2803",32,1,3,2,0,0
"2525","2803",33,0,3,3,0,0
"2526","2803",34,0,4,1,0,0
"2527","2803",35,0,4,2,0,0
"2528","2803",36,0,4,3,0,0
"2529","2803",37,0,1,1,1,0
"2530","2803",38,1,1,2,1,0
"2531","2803",39,0,1,3,1,0
"2532","2803",40,0,2,1,1,0
"2533","2803",41,0,2,2,1,0
"2534","2803",42,0,2,3,1,0
"2535","2803",43,0,3,1,1,0
"2536","2803",44,0,3,2,1,0
"2537","2803",45,0,3,3,1,0
"2538","2803",46,0,4,1,1,0
"2539","2803",47,0,4,2,1,0
"2540","2803",48,0,4,3,1,0
"2541","8987",1,1,1,1,0,0
"2542","8987",2,1,1,2,0,0
"2543","8987",3,1,1,3,0,0
"2544","8987",4,0,2,1,0,0
"2545","8987",5,1,2,2,0,0
"2546","8987",6,1,2,3,0,0
"2547","8987",8,1,3,2,0,0
"2548","8987",9,1,3,3,0,0
"2549","8987",10,0,4,1,0,0
"2550","8987",11,1,4,2,0,0
"2551","8987",12,1,4,3,0,0
"2552","8987",13,0,1,1,1,0
"2553","8987",14,1,1,2,1,0
"2554","8987",15,1,1,3,1,0
"2555","8987",16,1,2,1,1,0
"2556","8987",17,1,2,2,1,0
"2557","8987",18,1,2,3,1,0
"2558","8987",19,0,3,1,1,0
"2559","8987",20,1,3,2,1,0
"2560","8987",21,1,3,3,1,0
"2561","8987",22,1,4,1,1,0
"2562","8987",23,1,4,2,1,0
"2563","8987",24,1,4,3,1,0
"2564","8987",25,1,1,1,0,0
"2565","8987",26,1,1,2,0,0
"2566","8987",27,1,1,3,0,0
"2567","8987",28,1,2,1,0,0
"2568","8987",29,1,2,2,0,0
"2569","8987",30,1,2,3,0,0
"2570","8987",31,1,3,1,0,0
"2571","8987",32,1,3,2,0,0
"2572","8987",33,1,3,3,0,0
"2573","8987",34,1,4,1,0,0
"2574","8987",35,1,4,2,0,0
"2575","8987",36,1,4,3,0,0
"2576","8987",37,0,1,1,1,0
"2577","8987",38,1,1,2,1,0
"2578","8987",39,1,1,3,1,0
"2579","8987",40,1,2,1,1,0
"2580","8987",41,1,2,2,1,0
"2581","8987",42,1,2,3,1,0
"2582","8987",43,1,3,1,1,0
"2583","8987",44,1,3,2,1,0
"2584","8987",45,1,3,3,1,0
"2585","8987",46,1,4,1,1,0
"2586","8987",47,1,4,2,1,0
"2587","8987",48,1,4,3,1,0
"2588","5918",1,1,1,1,0,0
"2589","5918",2,1,1,2,0,0
"2590","5918",3,1,1,3,0,0
"2591","5918",4,1,2,1,0,0
"2592","5918",5,1,2,2,0,0
"2593","5918",6,1,2,3,0,0
"2594","5918",7,0,3,1,0,0
"2595","5918",8,1,3,2,0,0
"2596","5918",9,0,3,3,0,0
"2597","5918",10,0,4,1,0,0
"2598","5918",11,1,4,2,0,0
"2599","5918",12,0,4,3,0,0
"2600","5918",13,1,1,1,1,0
"2601","5918",14,0,1,2,1,0
"2602","5918",15,1,1,3,1,0
"2603","5918",16,0,2,1,1,0
"2604","5918",17,0,2,2,1,0
"2605","5918",18,0,2,3,1,0
"2606","5918",19,0,3,1,1,0
"2607","5918",20,0,3,2,1,0
"2608","5918",21,0,3,3,1,0
"2609","5918",22,0,4,1,1,0
"2610","5918",23,0,4,2,1,0
"2611","5918",24,0,4,3,1,0
"2612","5918",25,1,1,1,0,0
"2613","5918",26,1,1,2,0,0
"2614","5918",27,1,1,3,0,0
"2615","5918",28,0,2,1,0,0
"2616","5918",29,1,2,2,0,0
"2617","5918",30,1,2,3,0,0
"2618","5918",31,0,3,1,0,0
"2619","5918",32,0,3,2,0,0
"2620","5918",33,1,3,3,0,0
"2621","5918",34,0,4,1,0,0
"2622","5918",35,0,4,2,0,0
"2623","5918",36,1,4,3,0,0
"2624","5918",37,0,1,1,1,0
"2625","5918",38,1,1,2,1,0
"2626","5918",39,1,1,3,1,0
"2627","5918",40,0,2,1,1,0
"2628","5918",41,1,2,2,1,0
"2629","5918",42,0,2,3,1,0
"2630","5918",43,0,3,1,1,0
"2631","5918",44,0,3,2,1,0
"2632","5918",45,0,3,3,1,0
"2633","5918",46,0,4,1,1,0
"2634","5918",47,0,4,2,1,0
"2635","5918",48,0,4,3,1,0
"2636","5113",1,1,1,1,0,0
"2637","5113",2,1,1,2,0,0
"2638","5113",3,1,1,3,0,0
"2639","5113",4,1,2,1,0,0
"2640","5113",5,1,2,2,0,0
"2641","5113",6,1,2,3,0,0
"2642","5113",7,1,3,1,0,0
"2643","5113",8,1,3,2,0,0
"2644","5113",9,1,3,3,0,0
"2645","5113",10,1,4,1,0,0
"2646","5113",11,1,4,2,0,0
"2647","5113",12,1,4,3,0,0
"2648","5113",13,0,1,1,1,0
"2649","5113",14,0,1,2,1,0
"2650","5113",15,1,1,3,1,0
"2651","5113",17,0,2,2,1,0
"2652","5113",18,0,2,3,1,0
"2653","5113",19,0,3,1,1,0
"2654","5113",20,0,3,2,1,0
"2655","5113",21,0,3,3,1,0
"2656","5113",22,0,4,1,1,0
"2657","5113",23,0,4,2,1,0
"2658","5113",24,0,4,3,1,0
"2659","5113",25,1,1,1,0,0
"2660","5113",26,1,1,2,0,0
"2661","5113",27,1,1,3,0,0
"2662","5113",28,1,2,1,0,0
"2663","5113",29,1,2,2,0,0
"2664","5113",30,1,2,3,0,0
"2665","5113",31,1,3,1,0,0
"2666","5113",32,1,3,2,0,0
"2667","5113",33,1,3,3,0,0
"2668","5113",34,1,4,1,0,0
"2669","5113",35,1,4,2,0,0
"2670","5113",36,1,4,3,0,0
"2671","5113",37,0,1,1,1,0
"2672","5113",38,0,1,2,1,0
"2673","5113",39,0,1,3,1,0
"2674","5113",40,0,2,1,1,0
"2675","5113",41,0,2,2,1,0
"2676","5113",42,0,2,3,1,0
"2677","5113",43,0,3,1,1,0
"2678","5113",44,0,3,2,1,0
"2679","5113",45,0,3,3,1,0
"2680","5113",46,0,4,1,1,0
"2681","5113",47,0,4,2,1,0
"2682","5113",48,0,4,3,1,0
"2683","6335",1,1,1,1,0,0
"2684","6335",2,1,1,2,0,0
"2685","6335",3,1,1,3,0,0
"2686","6335",4,1,2,1,0,0
"2687","6335",5,1,2,2,0,0
"2688","6335",6,1,2,3,0,0
"2689","6335",7,1,3,1,0,0
"2690","6335",8,1,3,2,0,0
"2691","6335",9,1,3,3,0,0
"2692","6335",10,1,4,1,0,0
"2693","6335",11,1,4,2,0,0
"2694","6335",12,1,4,3,0,0
"2695","6335",13,1,1,1,1,0
"2696","6335",14,1,1,2,1,0
"2697","6335",15,1,1,3,1,0
"2698","6335",16,1,2,1,1,0
"2699","6335",17,1,2,2,1,0
"2700","6335",18,1,2,3,1,0
"2701","6335",19,1,3,1,1,0
"2702","6335",20,1,3,2,1,0
"2703","6335",21,0,3,3,1,0
"2704","6335",22,1,4,1,1,0
"2705","6335",23,1,4,2,1,0
"2706","6335",24,1,4,3,1,0
"2707","6335",25,1,1,1,0,0
"2708","6335",26,1,1,2,0,0
"2709","6335",27,1,1,3,0,0
"2710","6335",28,1,2,1,0,0
"2711","6335",29,1,2,2,0,0
"2712","6335",30,1,2,3,0,0
"2713","6335",31,1,3,1,0,0
"2714","6335",32,1,3,2,0,0
"2715","6335",33,1,3,3,0,0
"2716","6335",34,1,4,1,0,0
"2717","6335",35,1,4,2,0,0
"2718","6335",36,1,4,3,0,0
"2719","6335",37,1,1,1,1,0
"2720","6335",38,1,1,2,1,0
"2721","6335",39,1,1,3,1,0
"2722","6335",40,1,2,1,1,0
"2723","6335",41,1,2,2,1,0
"2724","6335",42,1,2,3,1,0
"2725","6335",43,1,3,1,1,0
"2726","6335",44,1,3,2,1,0
"2727","6335",45,1,3,3,1,0
"2728","6335",46,1,4,1,1,0
"2729","6335",47,1,4,2,1,0
"2730","6335",48,1,4,3,1,0
"2731","5156",1,1,1,1,0,0
"2732","5156",2,1,1,2,0,0
"2733","5156",3,1,1,3,0,0
"2734","5156",4,1,2,1,0,0
"2735","5156",5,1,2,2,0,0
"2736","5156",6,1,2,3,0,0
"2737","5156",7,1,3,1,0,0
"2738","5156",8,1,3,2,0,0
"2739","5156",9,1,3,3,0,0
"2740","5156",10,1,4,1,0,0
"2741","5156",11,1,4,2,0,0
"2742","5156",12,1,4,3,0,0
"2743","5156",13,1,1,1,1,0
"2744","5156",14,1,1,2,1,0
"2745","5156",15,1,1,3,1,0
"2746","5156",16,1,2,1,1,0
"2747","5156",17,1,2,2,1,0
"2748","5156",18,0,2,3,1,0
"2749","5156",19,1,3,1,1,0
"2750","5156",20,1,3,2,1,0
"2751","5156",21,1,3,3,1,0
"2752","5156",23,1,4,2,1,0
"2753","5156",24,1,4,3,1,0
"2754","5156",25,1,1,1,0,0
"2755","5156",26,1,1,2,0,0
"2756","5156",27,1,1,3,0,0
"2757","5156",28,1,2,1,0,0
"2758","5156",29,1,2,2,0,0
"2759","5156",30,1,2,3,0,0
"2760","5156",31,1,3,1,0,0
"2761","5156",32,1,3,2,0,0
"2762","5156",33,1,3,3,0,0
"2763","5156",34,1,4,1,0,0
"2764","5156",35,1,4,2,0,0
"2765","5156",36,1,4,3,0,0
"2766","5156",37,1,1,1,1,0
"2767","5156",38,1,1,2,1,0
"2768","5156",39,1,1,3,1,0
"2769","5156",40,1,2,1,1,0
"2770","5156",41,1,2,2,1,0
"2771","5156",42,1,2,3,1,0
"2772","5156",43,0,3,1,1,0
"2773","5156",44,1,3,2,1,0
"2774","5156",45,1,3,3,1,0
"2775","5156",46,0,4,1,1,0
"2776","5156",47,1,4,2,1,0
"2777","5156",48,1,4,3,1,0
"2778","8949",1,1,1,1,0,0
"2779","8949",2,0,1,2,0,0
"2780","8949",3,0,1,3,0,0
"2781","8949",4,1,2,1,0,0
"2782","8949",5,1,2,2,0,0
"2783","8949",6,1,2,3,0,0
"2784","8949",7,1,3,1,0,0
"2785","8949",8,1,3,2,0,0
"2786","8949",9,1,3,3,0,0
"2787","8949",10,1,4,1,0,0
"2788","8949",11,1,4,2,0,0
"2789","8949",12,1,4,3,0,0
"2790","8949",13,1,1,1,1,0
"2791","8949",14,1,1,2,1,0
"2792","8949",15,1,1,3,1,0
"2793","8949",16,1,2,1,1,0
"2794","8949",17,1,2,2,1,0
"2795","8949",18,1,2,3,1,0
"2796","8949",19,1,3,1,1,0
"2797","8949",20,1,3,2,1,0
"2798","8949",21,1,3,3,1,0
"2799","8949",22,1,4,1,1,0
"2800","8949",23,0,4,2,1,0
"2801","8949",24,0,4,3,1,0
"2802","8949",25,0,1,1,0,0
"2803","8949",26,1,1,2,0,0
"2804","8949",27,1,1,3,0,0
"2805","8949",28,0,2,1,0,0
"2806","8949",29,0,2,2,0,0
"2807","8949",30,1,2,3,0,0
"2808","8949",31,0,3,1,0,0
"2809","8949",32,1,3,2,0,0
"2810","8949",33,1,3,3,0,0
"2811","8949",34,0,4,1,0,0
"2812","8949",35,1,4,2,0,0
"2813","8949",36,1,4,3,0,0
"2814","8949",38,0,1,2,1,0
"2815","8949",39,1,1,3,1,0
"2816","8949",40,1,2,1,1,0
"2817","8949",41,1,2,2,1,0
"2818","8949",42,1,2,3,1,0
"2819","8949",43,0,3,1,1,0
"2820","8949",44,1,3,2,1,0
"2821","8949",45,1,3,3,1,0
"2822","8949",46,0,4,1,1,0
"2823","8949",47,1,4,2,1,0
"2824","8949",48,0,4,3,1,0
"2825","9045",1,0,1,1,0,0
"2826","9045",2,1,1,2,0,0
"2827","9045",3,1,1,3,0,0
"2828","9045",4,0,2,1,0,0
"2829","9045",5,1,2,2,0,0
"2830","9045",6,1,2,3,0,0
"2831","9045",7,0,3,1,0,0
"2832","9045",8,1,3,2,0,0
"2833","9045",9,1,3,3,0,0
"2834","9045",10,1,4,1,0,0
"2835","9045",11,1,4,2,0,0
"2836","9045",12,1,4,3,0,0
"2837","9045",13,0,1,1,1,0
"2838","9045",14,0,1,2,1,0
"2839","9045",15,1,1,3,1,0
"2840","9045",16,1,2,1,1,0
"2841","9045",17,1,2,2,1,0
"2842","9045",18,1,2,3,1,0
"2843","9045",19,0,3,1,1,0
"2844","9045",20,0,3,2,1,0
"2845","9045",21,1,3,3,1,0
"2846","9045",22,0,4,1,1,0
"2847","9045",23,1,4,2,1,0
"2848","9045",24,1,4,3,1,0
"2849","9045",25,0,1,1,0,0
"2850","9045",26,1,1,2,0,0
"2851","9045",27,1,1,3,0,0
"2852","9045",28,0,2,1,0,0
"2853","9045",29,1,2,2,0,0
"2854","9045",30,1,2,3,0,0
"2855","9045",31,0,3,1,0,0
"2856","9045",32,1,3,2,0,0
"2857","9045",33,1,3,3,0,0
"2858","9045",34,0,4,1,0,0
"2859","9045",35,1,4,2,0,0
"2860","9045",36,1,4,3,0,0
"2861","9045",37,0,1,1,1,0
"2862","9045",38,1,1,2,1,0
"2863","9045",39,1,1,3,1,0
"2864","9045",40,0,2,1,1,0
"2865","9045",41,1,2,2,1,0
"2866","9045",42,1,2,3,1,0
"2867","9045",43,0,3,1,1,0
"2868","9045",44,1,3,2,1,0
"2869","9045",45,1,3,3,1,0
"2870","9045",47,0,4,2,1,0
"2871","9045",48,1,4,3,1,0
"2872","4920",1,1,1,1,0,0
"2873","4920",2,1,1,2,0,0
"2874","4920",3,1,1,3,0,0
"2875","4920",4,1,2,1,0,0
"2876","4920",5,1,2,2,0,0
"2877","4920",6,1,2,3,0,0
"2878","4920",7,1,3,1,0,0
"2879","4920",8,1,3,2,0,0
"2880","4920",9,1,3,3,0,0
"2881","4920",10,1,4,1,0,0
"2882","4920",11,1,4,2,0,0
"2883","4920",12,1,4,3,0,0
"2884","4920",13,1,1,1,1,0
"2885","4920",14,1,1,2,1,0
"2886","4920",16,1,2,1,1,0
"2887","4920",17,1,2,2,1,0
"2888","4920",18,1,2,3,1,0
"2889","4920",19,1,3,1,1,0
"2890","4920",20,1,3,2,1,0
"2891","4920",21,1,3,3,1,0
"2892","4920",22,1,4,1,1,0
"2893","4920",23,1,4,2,1,0
"2894","4920",24,1,4,3,1,0
"2895","4920",25,1,1,1,0,0
"2896","4920",26,1,1,2,0,0
"2897","4920",27,1,1,3,0,0
"2898","4920",28,1,2,1,0,0
"2899","4920",29,1,2,2,0,0
"2900","4920",31,1,3,1,0,0
"2901","4920",32,1,3,2,0,0
"2902","4920",33,1,3,3,0,0
"2903","4920",34,1,4,1,0,0
"2904","4920",35,1,4,2,0,0
"2905","4920",36,1,4,3,0,0
"2906","4920",37,1,1,1,1,0
"2907","4920",38,1,1,2,1,0
"2908","4920",39,1,1,3,1,0
"2909","4920",40,1,2,1,1,0
"2910","4920",41,1,2,2,1,0
"2911","4920",42,1,2,3,1,0
"2912","4920",43,1,3,1,1,0
"2913","4920",44,1,3,2,1,0
"2914","4920",45,1,3,3,1,0
"2915","4920",46,1,4,1,1,0
"2916","4920",47,1,4,2,1,0
"2917","4920",48,1,4,3,1,0
"2918","7803",1,1,1,1,0,0
"2919","7803",2,1,1,2,0,0
"2920","7803",3,0,1,3,0,0
"2921","7803",4,0,2,1,0,0
"2922","7803",5,1,2,2,0,0
"2923","7803",6,1,2,3,0,0
"2924","7803",7,1,3,1,0,0
"2925","7803",8,1,3,2,0,0
"2926","7803",9,1,3,3,0,0
"2927","7803",10,1,4,1,0,0
"2928","7803",11,0,4,2,0,0
"2929","7803",12,1,4,3,0,0
"2930","7803",13,1,1,1,1,0
"2931","7803",14,1,1,2,1,0
"2932","7803",15,1,1,3,1,0
"2933","7803",16,1,2,1,1,0
"2934","7803",17,1,2,2,1,0
"2935","7803",18,0,2,3,1,0
"2936","7803",19,1,3,1,1,0
"2937","7803",20,1,3,2,1,0
"2938","7803",21,0,3,3,1,0
"2939","7803",22,0,4,1,1,0
"2940","7803",23,0,4,2,1,0
"2941","7803",24,1,4,3,1,0
"2942","7803",25,1,1,1,0,0
"2943","7803",26,0,1,2,0,0
"2944","7803",27,0,1,3,0,0
"2945","7803",28,1,2,1,0,0
"2946","7803",29,0,2,2,0,0
"2947","7803",30,1,2,3,0,0
"2948","7803",31,0,3,1,0,0
"2949","7803",32,0,3,2,0,0
"2950","7803",33,1,3,3,0,0
"2951","7803",34,1,4,1,0,0
"2952","7803",35,0,4,2,0,0
"2953","7803",36,0,4,3,0,0
"2954","7803",37,0,1,1,1,0
"2955","7803",38,1,1,2,1,0
"2956","7803",39,1,1,3,1,0
"2957","7803",40,1,2,1,1,0
"2958","7803",41,0,2,2,1,0
"2959","7803",42,1,2,3,1,0
"2960","7803",43,0,3,1,1,0
"2961","7803",44,1,3,2,1,0
"2962","7803",45,0,3,3,1,0
"2963","7803",46,0,4,1,1,0
"2964","7803",47,0,4,2,1,0
"2965","7803",48,1,4,3,1,0
"2966","3472",1,1,1,1,0,0
"2967","3472",2,1,1,2,0,0
"2968","3472",3,1,1,3,0,0
"2969","3472",4,1,2,1,0,0
"2970","3472",5,1,2,2,0,0
"2971","3472",7,1,3,1,0,0
"2972","3472",8,1,3,2,0,0
"2973","3472",9,1,3,3,0,0
"2974","3472",10,1,4,1,0,0
"2975","3472",11,1,4,2,0,0
"2976","3472",12,1,4,3,0,0
"2977","3472",13,1,1,1,1,0
"2978","3472",14,1,1,2,1,0
"2979","3472",15,1,1,3,1,0
"2980","3472",16,1,2,1,1,0
"2981","3472",17,1,2,2,1,0
"2982","3472",18,1,2,3,1,0
"2983","3472",19,1,3,1,1,0
"2984","3472",20,1,3,2,1,0
"2985","3472",21,1,3,3,1,0
"2986","3472",22,1,4,1,1,0
"2987","3472",23,1,4,2,1,0
"2988","3472",24,1,4,3,1,0
"2989","3472",25,1,1,1,0,0
"2990","3472",26,1,1,2,0,0
"2991","3472",27,1,1,3,0,0
