"sub","trial","decision","reward","effort","agent","success","grupo"
"4961",19,1,1,3,0,0,1
"4961",20,1,2,3,0,1,1
"4961",21,1,3,3,0,1,1
"4961",22,2,1,4,0,0,1
"4961",23,1,2,4,0,0,1
"4961",24,2,3,4,0,0,1
"4961",25,2,1,1,1,0,1
"4961",26,1,2,1,1,1,1
"4961",27,1,3,1,1,0,1
"4961",28,1,1,2,1,0,1
"4961",29,1,2,2,1,1,1
"4961",30,0,3,2,1,0,1
"4961",31,1,1,3,1,0,1
"4961",32,2,2,3,1,0,1
"4961",33,2,3,3,1,0,1
"4961",34,1,1,4,1,1,1
"4961",35,1,2,4,1,1,1
"4961",36,1,3,4,1,1,1
"4961",37,1,1,1,1,0,1
"4961",38,1,2,1,1,0,1
"4961",39,2,3,1,1,0,1
"4961",40,2,1,2,1,0,1
"4961",41,1,2,2,1,0,1
"4961",42,1,3,2,1,0,1
"4961",43,1,1,3,1,0,1
"4961",44,1,2,3,1,0,1
"4961",45,1,3,3,1,0,1
"4961",46,0,1,4,1,0,1
"4961",47,1,2,4,1,0,1
"4961",48,1,3,4,1,0,1
"5096",1,1,1,1,0,0,1
"5096",2,1,2,1,0,0,1
"5096",3,1,3,1,0,0,1
"5096",4,1,1,2,0,0,1
"5096",5,1,2,2,0,0,1
"5096",6,1,3,2,0,0,1
"5096",7,1,1,3,0,0,1
"5096",8,1,2,3,0,0,1
"5096",9,1,3,3,0,0,1
"5096",10,1,1,4,0,0,1
"5096",11,1,2,4,0,0,1
"5096",12,1,3,4,0,0,1
"5096",13,1,1,1,0,0,1
"5096",14,1,2,1,0,0,1
"5096",15,1,3,1,0,0,1
"5096",16,1,1,2,0,0,1
"5096",17,1,2,2,0,0,1
"5096",18,1,3,2,0,0,1
"5096",19,1,1,3,0,0,1
"5096",20,1,2,3,0,0,1
"5096",21,1,3,3,0,0,1
"5096",22,1,1,4,0,0,1
"5096",23,1,2,4,0,0,1
"5096",24,1,3,4,0,0,1
"5096",25,1,1,1,1,0,1
"5096",26,1,2,1,1,0,1
"5096",27,1,3,1,1,0,1
"5096",28,1,1,2,1,0,1
"5096",29,1,2,2,1,0,1
"5096",30,1,3,2,1,0,1
"5096",31,1,1,3,1,0,1
"5096",32,1,2,3,1,0,1
"5096",33,1,3,3,1,0,1
"5096",34,1,1,4,1,0,1
"5096",35,1,2,4,1,0,1
"5096",36,1,3,4,1,0,1
"5096",37,1,1,1,1,0,1
"5096",38,1,2,1,1,0,1
"5096",39,1,3,1,1,0,1
"5096",40,1,1,2,1,0,1
"5096",41,1,2,2,1,0,1
"5096",42,1,3,2,1,0,1
"5096",43,1,1,3,1,0,1
"5096",44,1,2,3,1,0,1
"5096",45,1,3,3,1,0,1
"5096",46,1,1,4,1,0,1
"5096",47,1,2,4,1,0,1
"5096",48,1,3,4,1,0,1
"5113",1,1,1,1,0,0,0
"5113",2,1,2,1,0,0,0
"5113",3,1,3,1,0,0,0
"5113",4,1,1,2,0,0,0
"5113",5,1,2,2,0,0,0
"5113",6,1,3,2,0,0,0
"5113",7,1,1,3,0,0,0
"5113",8,1,2,3,0,0,0
"5113",9,1,3,3,0,0,0
"5113",10,1,1,4,0,0,0
"5113",11,1,2,4,0,0,0
"5113",12,1,3,4,0,0,0
"5113",13,1,1,1,0,0,0
"5113",14,1,2,1,0,0,0
"5113",15,1,3,1,0,0,0
"5113",16,1,1,2,0,1,0
"5113",17,1,2,2,0,0,0
"5113",18,1,3,2,0,0,0
"5113",19,1,1,3,0,0,0
"5113",20,1,2,3,0,0,0
"5113",21,1,3,3,0,0,0
"5113",22,1,1,4,0,0,0
"5113",23,1,2,4,0,0,0
"5113",24,1,3,4,0,0,0
"5113",25,0,1,1,1,0,0
"5113",26,0,2,1,1,0,0
"5113",27,1,3,1,1,0,0
"5113",28,2,1,2,1,0,0
"5113",29,0,2,2,1,0,0
"5113",30,0,3,2,1,0,0
"5113",31,0,1,3,1,0,0
"5113",32,0,2,3,1,0,0
"5113",33,0,3,3,1,0,0
"5113",34,0,1,4,1,0,0
"5113",35,0,2,4,1,0,0
"5113",36,0,3,4,1,0,0
"5113",37,0,1,1,1,0,0
"5113",38,0,2,1,1,0,0
"5113",39,0,3,1,1,0,0
"5113",40,0,1,2,1,0,0
"5113",41,0,2,2,1,0,0
"5113",42,0,3,2,1,0,0
"5113",43,0,1,3,1,0,0
"5113",44,0,2,3,1,0,0
"5113",45,0,3,3,1,0,0
"5113",46,0,1,4,1,0,0
"5113",47,0,2,4,1,0,0
"5113",48,0,3,4,1,0,0
"5156",1,1,1,1,0,0,0
"5156",2,1,2,1,0,0,0
"5156",3,1,3,1,0,0,0
"5156",4,1,1,2,0,0,0
"5156",5,1,2,2,0,0,0
"5156",6,1,3,2,0,0,0
"5156",7,1,1,3,0,0,0
"5156",8,1,2,3,0,0,0
"5156",9,1,3,3,0,0,0
"5156",10,1,1,4,0,0,0
"5156",11,1,2,4,0,0,0
"5156",12,1,3,4,0,0,0
"5156",13,1,1,1,0,0,0
"5156",14,1,2,1,0,0,0
"5156",15,1,3,1,0,0,0
"5156",16,1,1,2,0,0,0
"5156",17,1,2,2,0,0,0
"5156",18,1,3,2,0,0,0
"5156",19,1,1,3,0,0,0
"5156",20,1,2,3,0,0,0
"5156",21,1,3,3,0,0,0
"5156",22,1,1,4,0,1,0
"5156",23,1,2,4,0,0,0
"5156",24,1,3,4,0,0,0
"5156",25,1,1,1,1,0,0
"5156",26,1,2,1,1,0,0
"5156",27,1,3,1,1,0,0
"5156",28,1,1,2,1,0,0
"5156",29,1,2,2,1,0,0
"5156",30,0,3,2,1,0,0
"5156",31,1,1,3,1,0,0
"5156",32,1,2,3,1,0,0
"5156",33,1,3,3,1,0,0
"5156",34,2,1,4,1,0,0
"5156",35,1,2,4,1,0,0
"5156",36,1,3,4,1,0,0
"5156",37,1,1,1,1,0,0
"5156",38,1,2,1,1,0,0
"5156",39,1,3,1,1,0,0
"5156",40,1,1,2,1,0,0
"5156",41,1,2,2,1,0,0
"5156",42,1,3,2,1,0,0
"5156",43,0,1,3,1,0,0
"5156",44,1,2,3,1,0,0
"5156",45,1,3,3,1,0,0
"5156",46,0,1,4,1,0,0
"5156",47,1,2,4,1,0,0
"5156",48,1,3,4,1,0,0
"5273",1,1,1,1,0,0,1
"5273",2,1,2,1,0,0,1
"5273",3,1,3,1,0,0,1
"5273",4,1,1,2,0,0,1
"5273",5,0,2,2,0,0,1
"5273",6,1,3,2,0,0,1
"5273",7,2,1,3,0,0,1
"5273",8,1,2,3,0,0,1
"5273",9,1,3,3,0,0,1
"5273",10,1,1,4,0,0,1
"5273",11,1,2,4,0,0,1
"5273",12,1,3,4,0,0,1
"5273",13,1,1,1,0,0,1
"5273",14,1,2,1,0,0,1
"5273",15,1,3,1,0,0,1
"5273",16,1,1,2,0,0,1
"5273",17,1,2,2,0,0,1
"5273",18,1,3,2,0,0,1
"5273",19,0,1,3,0,0,1
"5273",20,1,2,3,0,0,1
"5273",21,1,3,3,0,1,1
"5273",22,1,1,4,0,0,1
"5273",23,1,2,4,0,0,1
"5273",24,1,3,4,0,1,1
"5273",25,1,1,1,1,0,1
"5273",26,1,2,1,1,0,1
"5273",27,1,3,1,1,0,1
"5273",28,0,1,2,1,0,1
"5273",29,1,2,2,1,0,1
"5273",30,1,3,2,1,0,1
"5273",31,1,1,3,1,0,1
"5273",32,1,2,3,1,0,1
"5273",33,2,3,3,1,0,1
"5273",34,1,1,4,1,0,1
"5273",35,1,2,4,1,0,1
"5273",36,1,3,4,1,0,1
"5273",37,1,1,1,1,0,1
"5273",38,1,2,1,1,0,1
"5273",39,1,3,1,1,0,1
"5273",40,1,1,2,1,0,1
"5273",41,1,2,2,1,0,1
"5273",42,1,3,2,1,0,1
"5273",43,1,1,3,1,0,1
"5273",44,1,2,3,1,0,1
"5273",45,1,3,3,1,0,1
"5273",46,1,1,4,1,0,1
"5273",47,0,2,4,1,0,1
"5273",48,1,3,4,1,0,1
"5495",1,1,1,1,0,0,0
"5495",2,1,2,1,0,0,0
"5495",3,1,3,1,0,0,0
"5495",4,1,1,2,0,0,0
"5495",5,1,2,2,0,0,0
"5495",6,1,3,2,0,0,0
"5495",7,1,1,3,0,0,0
"5495",8,1,2,3,0,0,0
"5495",9,1,3,3,0,0,0
"5495",10,1,1,4,0,0,0
"5495",11,1,2,4,0,0,0
"5495",12,1,3,4,0,0,0
"5495",13,1,1,1,0,0,0
"5495",14,1,2,1,0,0,0
"5495",15,1,3,1,0,0,0
"5495",16,1,1,2,0,0,0
"5495",17,1,2,2,0,0,0
"5495",18,1,3,2,0,0,0
"5495",19,1,1,3,0,0,0
"5495",20,1,2,3,0,0,0
"5495",21,2,3,3,0,0,0
"5495",22,1,1,4,0,0,0
"5495",23,1,2,4,0,0,0
"5495",24,1,3,4,0,0,0
"5495",25,1,1,1,1,0,0
"5495",26,1,2,1,1,0,0
"5495",27,1,3,1,1,0,0
"5495",28,1,1,2,1,0,0
"5495",29,1,2,2,1,0,0
"5495",30,1,3,2,1,0,0
"5495",31,0,1,3,1,0,0
"5495",32,1,2,3,1,0,0
"5495",33,1,3,3,1,1,0
"5495",34,1,1,4,1,0,0
"5495",35,1,2,4,1,0,0
"5495",36,1,3,4,1,0,0
"5495",37,0,1,1,1,0,0
"5495",38,0,2,1,1,0,0
"5495",39,0,3,1,1,0,0
"5495",40,0,1,2,1,0,0
"5495",41,0,2,2,1,0,0
"5495",42,1,3,2,1,0,0
"5495",43,2,1,3,1,0,0
"5495",44,2,2,3,1,0,0
"5495",45,2,3,3,1,0,0
"5495",46,0,1,4,1,0,0
"5495",47,0,2,4,1,0,0
"5495",48,0,3,4,1,0,0
"5654",1,1,1,1,0,0,0
"5654",2,1,2,1,0,0,0
"5654",3,1,3,1,0,0,0
"5654",4,1,1,2,0,0,0
"5654",5,1,2,2,0,0,0
"5654",6,1,3,2,0,0,0
"5654",7,1,1,3,0,0,0
"5654",8,1,2,3,0,0,0
"5654",9,1,3,3,0,0,0
"5654",10,1,1,4,0,0,0
"5654",11,1,2,4,0,0,0
"5654",12,1,3,4,0,0,0
"5654",13,1,1,1,0,0,0
"5654",14,1,2,1,0,0,0
"5654",15,1,3,1,0,0,0
"5654",16,1,1,2,0,0,0
"5654",17,1,2,2,0,0,0
"5654",18,1,3,2,0,0,0
"5654",19,1,1,3,0,0,0
"5654",20,1,2,3,0,1,0
"5654",21,1,3,3,0,0,0
"5654",22,1,1,4,0,0,0
"5654",23,1,2,4,0,0,0
"5654",24,1,3,4,0,1,0
"5654",25,1,1,1,1,0,0
"5654",26,1,2,1,1,0,0
"5654",27,1,3,1,1,0,0
"5654",28,0,1,2,1,0,0
"5654",29,0,2,2,1,0,0
"5654",30,0,3,2,1,0,0
"5654",31,0,1,3,1,0,0
"5654",32,2,2,3,1,0,0
"5654",33,0,3,3,1,0,0
"5654",34,0,1,4,1,0,0
"5654",35,1,2,4,1,1,0
"5654",36,2,3,4,1,0,0
"5654",37,1,1,1,1,0,0
"5654",38,1,2,1,1,0,0
"5654",39,1,3,1,1,0,0
"5654",40,0,1,2,1,0,0
"5654",41,1,2,2,1,0,0
"5654",42,0,3,2,1,0,0
"5654",43,0,1,3,1,0,0
"5654",44,0,2,3,1,0,0
"5654",45,2,3,3,1,0,0
"5654",46,0,1,4,1,0,0
"5654",47,0,2,4,1,0,0
"5654",48,0,3,4,1,0,0
"5822",1,1,1,1,0,0,1
"5822",2,1,2,1,0,0,1
"5822",3,1,3,1,0,0,1
"5822",4,1,1,2,0,0,1
"5822",5,1,2,2,0,0,1
"5822",6,1,3,2,0,0,1
"5822",7,1,1,3,0,0,1
"5822",8,1,2,3,0,0,1
"5822",9,1,3,3,0,0,1
"5822",10,1,1,4,0,0,1
"5822",11,1,2,4,0,0,1
"5822",12,1,3,4,0,0,1
"5822",13,1,1,1,0,0,1
"5822",14,1,2,1,0,0,1
"5822",15,1,3,1,0,0,1
"5822",16,1,1,2,0,0,1
"5822",17,1,2,2,0,0,1
"5822",18,1,3,2,0,0,1
"5822",19,1,1,3,0,0,1
"5822",20,1,2,3,0,0,1
"5822",21,1,3,3,0,0,1
"5822",22,1,1,4,0,0,1
"5822",23,1,2,4,0,0,1
"5822",24,1,3,4,0,0,1
"5822",25,1,1,1,1,0,1
"5822",26,1,2,1,1,0,1
"5822",27,1,3,1,1,0,1
"5822",28,1,1,2,1,0,1
"5822",29,1,2,2,1,0,1
"5822",30,1,3,2,1,0,1
"5822",31,1,1,3,1,0,1
"5822",32,1,2,3,1,0,1
"5822",33,1,3,3,1,0,1
"5822",34,1,1,4,1,0,1
"5822",35,1,2,4,1,0,1
"5822",36,1,3,4,1,0,1
"5822",37,1,1,1,1,0,1
"5822",38,1,2,1,1,0,1
"5822",39,1,3,1,1,0,1
"5822",40,1,1,2,1,0,1
"5822",41,1,2,2,1,0,1
"5822",42,1,3,2,1,0,1
"5822",43,1,1,3,1,0,1
"5822",44,1,2,3,1,0,1
"5822",45,1,3,3,1,0,1
"5822",46,1,1,4,1,0,1
"5822",47,1,2,4,1,0,1
"5822",48,1,3,4,1,0,1
"5835",1,1,1,1,0,0,1
"5835",2,1,2,1,0,0,1
"5835",3,1,3,1,0,0,1
"5835",4,1,1,2,0,0,1
"5835",5,2,2,2,0,0,1
"5835",6,1,3,2,0,0,1
"5835",7,2,1,3,0,0,1
"5835",8,1,2,3,0,0,1
"5835",9,1,3,3,0,0,1
"5835",10,2,1,4,0,0,1
"5835",11,1,2,4,0,0,1
"5835",12,1,3,4,0,0,1
"5835",13,1,1,1,0,0,1
"5835",14,1,2,1,0,1,1
"5835",15,1,3,1,0,0,1
"5835",16,1,1,2,0,0,1
"5835",17,2,2,2,0,0,1
"5835",18,1,3,2,0,0,1
"5835",19,2,1,3,0,0,1
"5835",20,1,2,3,0,0,1
"5835",21,1,3,3,0,0,1
"5835",22,1,1,4,0,0,1
"5835",23,1,2,4,0,0,1
"5835",24,1,3,4,0,0,1
"5835",25,1,1,1,1,0,1
"5835",26,2,2,1,1,0,1
"5835",27,1,3,1,1,0,1
"5835",28,0,1,2,1,0,1
"5835",29,2,2,2,1,0,1
"5835",30,1,3,2,1,0,1
"5835",31,1,1,3,1,1,1
"5835",32,1,2,3,1,0,1
"5835",33,1,3,3,1,0,1
"5835",34,0,1,4,1,0,1
"5835",35,1,2,4,1,0,1
"5835",36,1,3,4,1,0,1
"5835",37,2,1,1,1,0,1
"5835",38,2,2,1,1,0,1
"5835",39,1,3,1,1,0,1
"5835",40,1,1,2,1,0,1
"5835",41,1,2,2,1,0,1
"5835",42,2,3,2,1,0,1
"5835",43,1,1,3,1,0,1
"5835",44,1,2,3,1,0,1
"5835",45,1,3,3,1,0,1
"5835",46,2,1,4,1,0,1
"5835",47,1,2,4,1,0,1
"5835",48,1,3,4,1,0,1
"5918",1,1,1,1,0,0,0
"5918",2,1,2,1,0,0,0
"5918",3,1,3,1,0,0,0
"5918",4,1,1,2,0,0,0
"5918",5,1,2,2,0,0,0
"5918",6,1,3,2,0,0,0
"5918",7,0,1,3,0,0,0
"5918",8,1,2,3,0,0,0
"5918",9,0,3,3,0,0,0
"5918",10,0,1,4,0,0,0
"5918",11,1,2,4,0,1,0
"5918",12,0,3,4,0,0,0
"5918",13,1,1,1,0,0,0
"5918",14,1,2,1,0,0,0
"5918",15,1,3,1,0,0,0
"5918",16,0,1,2,0,0,0
"5918",17,1,2,2,0,0,0
"5918",18,1,3,2,0,0,0
"5918",19,0,1,3,0,0,0
"5918",20,0,2,3,0,0,0
"5918",21,1,3,3,0,0,0
"5918",22,0,1,4,0,0,0
"5918",23,0,2,4,0,0,0
"5918",24,1,3,4,0,0,0
"5918",25,1,1,1,1,0,0
"5918",26,0,2,1,1,0,0
"5918",27,1,3,1,1,0,0
"5918",28,0,1,2,1,0,0
"5918",29,0,2,2,1,0,0
"5918",30,0,3,2,1,0,0
"5918",31,0,1,3,1,0,0
"5918",32,0,2,3,1,0,0
"5918",33,0,3,3,1,0,0
"5918",34,0,1,4,1,0,0
"5918",35,0,2,4,1,0,0
"5918",36,0,3,4,1,0,0
"5918",37,0,1,1,1,0,0
"5918",38,1,2,1,1,0,0
"5918",39,1,3,1,1,0,0
"5918",40,0,1,2,1,0,0
"5918",41,1,2,2,1,0,0
"5918",42,0,3,2,1,0,0
"5918",43,0,1,3,1,0,0
"5918",44,0,2,3,1,0,0
"5918",45,0,3,3,1,0,0
"5918",46,0,1,4,1,0,0
"5918",47,0,2,4,1,0,0
"5918",48,0,3,4,1,0,0
"6055",1,1,1,1,0,0,0
"6055",2,1,2,1,0,0,0
"6055",3,1,3,1,0,0,0
"6055",4,1,1,2,0,0,0
"6055",5,1,2,2,0,0,0
"6055",6,1,3,2,0,0,0
"6055",7,1,1,3,0,0,0
"6055",8,1,2,3,0,0,0
"6055",9,1,3,3,0,0,0
"6055",10,1,1,4,0,0,0
"6055",11,0,2,4,0,0,0
"6055",12,1,3,4,0,0,0
"6055",13,1,1,1,0,0,0
"6055",14,1,2,1,0,0,0
"6055",15,1,3,1,0,0,0
"6055",16,1,1,2,0,1,0
"6055",17,1,2,2,0,0,0
"6055",18,1,3,2,0,0,0
"6055",19,1,1,3,0,0,0
"6055",20,1,2,3,0,0,0
"6055",21,1,3,3,0,0,0
"6055",22,1,1,4,0,0,0
"6055",23,1,2,4,0,0,0
"6055",24,1,3,4,0,0,0
"6055",25,1,1,1,1,0,0
"6055",26,1,2,1,1,0,0
"6055",27,1,3,1,1,0,0
"6055",28,2,1,2,1,0,0
"6055",29,1,2,2,1,0,0
"6055",30,1,3,2,1,0,0
"6055",31,1,1,3,1,0,0
"6055",32,1,2,3,1,0,0
"6055",33,0,3,3,1,0,0
"6055",34,1,1,4,1,0,0
"6055",35,1,2,4,1,0,0
"6055",36,1,3,4,1,0,0
"6055",37,1,1,1,1,0,0
"6055",38,1,2,1,1,0,0
"6055",39,1,3,1,1,0,0
"6055",40,1,1,2,1,0,0
"6055",41,0,2,2,1,0,0
"6055",42,1,3,2,1,0,0
"6055",43,1,1,3,1,0,0
"6055",44,1,2,3,1,0,0
"6055",45,1,3,3,1,0,0
"6055",46,1,1,4,1,0,0
"6055",47,1,2,4,1,0,0
"6055",48,1,3,4,1,0,0
"6121",1,1,1,1,0,0,0
"6121",2,1,2,1,0,0,0
"6121",3,1,3,1,0,0,0
"6121",4,1,1,2,0,0,0
"6121",5,1,2,2,0,0,0
"6121",6,1,3,2,0,0,0
"6121",7,1,1,3,0,0,0
"6121",8,1,2,3,0,0,0
"6121",9,1,3,3,0,0,0
"6121",10,1,1,4,0,0,0
"6121",11,1,2,4,0,0,0
"6121",12,1,3,4,0,0,0
"6121",13,1,1,1,0,0,0
"6121",14,1,2,1,0,0,0
"6121",15,1,3,1,0,0,0
"6121",16,1,1,2,0,0,0
"6121",17,1,2,2,0,0,0
"6121",18,1,3,2,0,1,0
"6121",19,1,1,3,0,0,0
"6121",20,1,2,3,0,0,0
"6121",21,1,3,3,0,0,0
"6121",22,1,1,4,0,0,0
"6121",23,1,2,4,0,0,0
"6121",24,1,3,4,0,0,0
"6121",25,1,1,1,1,0,0
"6121",26,1,2,1,1,0,0
"6121",27,1,3,1,1,0,0
"6121",28,1,1,2,1,0,0
"6121",29,1,2,2,1,0,0
"6121",30,2,3,2,1,0,0
"6121",31,1,1,3,1,0,0
"6121",32,1,2,3,1,0,0
"6121",33,1,3,3,1,0,0
"6121",34,1,1,4,1,0,0
"6121",35,1,2,4,1,0,0
"6121",36,1,3,4,1,0,0
"6121",37,1,1,1,1,0,0
"6121",38,1,2,1,1,0,0
"6121",39,1,3,1,1,0,0
"6121",40,1,1,2,1,0,0
"6121",41,2,2,2,1,0,0
"6121",42,1,3,2,1,0,0
"6121",43,1,1,3,1,0,0
"6121",44,1,2,3,1,0,0
"6121",45,1,3,3,1,0,0
"6121",46,1,1,4,1,0,0
"6121",47,1,2,4,1,0,0
"6121",48,1,3,4,1,0,0
"6246",1,1,1,1,0,0,1
"6246",2,1,2,1,0,0,1
"6246",3,1,3,1,0,0,1
"6246",4,1,1,2,0,0,1
"6246",5,1,2,2,0,0,1
"6246",6,1,3,2,0,0,1
"6246",7,1,1,3,0,0,1
"6246",8,1,2,3,0,0,1
"6246",9,1,3,3,0,0,1
"6246",10,2,1,4,0,0,1
"6246",11,1,2,4,0,0,1
"6246",12,1,3,4,0,0,1
"6246",13,1,1,1,0,0,1
"6246",14,1,2,1,0,0,1
"6246",15,1,3,1,0,0,1
"6246",16,1,1,2,0,0,1
"6246",17,1,2,2,0,0,1
"6246",18,1,3,2,0,0,1
"6246",19,1,1,3,0,0,1
"6246",20,1,2,3,0,0,1
"6246",21,1,3,3,0,0,1
"6246",22,1,1,4,0,0,1
"6246",23,1,2,4,0,0,1
"6246",24,1,3,4,0,0,1
"6246",25,0,1,1,1,0,1
"6246",26,1,2,1,1,0,1
"6246",27,0,3,1,1,0,1
"6246",28,0,1,2,1,0,1
"6246",29,0,2,2,1,0,1
"6246",30,0,3,2,1,0,1
"6246",31,1,1,3,1,0,1
"6246",32,0,2,3,1,0,1
"6246",33,0,3,3,1,0,1
"6246",34,0,1,4,1,0,1
"6246",35,0,2,4,1,0,1
"6246",36,0,3,4,1,0,1
"6246",37,0,1,1,1,0,1
"6246",38,0,2,1,1,0,1
"6246",39,0,3,1,1,0,1
"6246",40,0,1,2,1,0,1
"6246",41,0,2,2,1,0,1
"6246",42,0,3,2,1,0,1
"6246",43,0,1,3,1,0,1
"6246",44,0,2,3,1,0,1
"6246",45,0,3,3,1,0,1
"6246",46,0,1,4,1,0,1
"6246",47,0,2,4,1,0,1
"6246",48,0,3,4,1,0,1
"6247",1,1,1,1,0,0,1
"6247",2,1,2,1,0,0,1
"6247",3,1,3,1,0,0,1
"6247",4,1,1,2,0,0,1
"6247",5,1,2,2,0,0,1
"6247",6,1,3,2,0,0,1
"6247",7,0,1,3,0,0,1
"6247",8,1,2,3,0,0,1
"6247",9,1,3,3,0,0,1
"6247",10,1,1,4,0,1,1
"6247",11,1,2,4,0,0,1
"6247",12,2,3,4,0,0,1
"6247",13,1,1,1,0,0,1
"6247",14,1,2,1,0,1,1
"6247",15,1,3,1,0,0,1
"6247",16,1,1,2,0,1,1
"6247",17,2,2,2,0,0,1
"6247",18,1,3,2,0,1,1
"6247",19,1,1,3,0,1,1
"6247",20,1,2,3,0,1,1
"6247",21,1,3,3,0,1,1
"6247",22,1,1,4,0,1,1
"6247",23,1,2,4,0,0,1
"6247",24,1,3,4,0,1,1
"6247",25,1,1,1,1,0,1
"6247",26,2,2,1,1,0,1
"6247",27,0,3,1,1,0,1
"6247",28,2,1,2,1,0,1
"6247",29,2,2,2,1,0,1
"6247",30,2,3,2,1,0,1
"6247",31,2,1,3,1,0,1
"6247",32,2,2,3,1,0,1
"6247",33,2,3,3,1,0,1
"6247",34,2,1,4,1,0,1
"6247",35,0,2,4,1,0,1
"6247",36,2,3,4,1,0,1
"6247",37,0,1,1,1,0,1
"6247",38,0,2,1,1,0,1
"6247",39,0,3,1,1,0,1
"6247",40,1,1,2,1,0,1
"6247",41,0,2,2,1,0,1
"6247",42,1,3,2,1,1,1
"6247",43,0,1,3,1,0,1
"6247",44,0,2,3,1,0,1
"6247",45,1,3,3,1,1,1
"6247",46,1,1,4,1,1,1
"6247",47,0,2,4,1,0,1
"6247",48,0,3,4,1,0,1
"6324",1,1,1,1,0,0,1
"6324",2,1,2,1,0,0,1
"6324",3,1,3,1,0,0,1
"6324",4,1,1,2,0,0,1
"6324",5,1,2,2,0,0,1
"6324",6,1,3,2,0,0,1
"6324",7,1,1,3,0,0,1
"6324",8,1,2,3,0,0,1
"6324",9,1,3,3,0,0,1
"6324",10,1,1,4,0,0,1
"6324",11,1,2,4,0,0,1
"6324",12,1,3,4,0,0,1
"6324",13,1,1,1,0,0,1
"6324",14,1,2,1,0,1,1
"6324",15,1,3,1,0,1,1
"6324",16,1,1,2,0,1,1
"6324",17,1,2,2,0,0,1
"6324",18,1,3,2,0,1,1
"6324",19,1,1,3,0,0,1
"6324",20,1,2,3,0,0,1
"6324",21,1,3,3,0,1,1
"6324",22,1,1,4,0,0,1
"6324",23,1,2,4,0,1,1
"6324",24,1,3,4,0,0,1
"6324",25,0,1,1,1,0,1
"6324",26,1,2,1,1,0,1
"6324",27,2,3,1,1,0,1
"6324",28,2,1,2,1,0,1
"6324",29,0,2,2,1,0,1
"6324",30,2,3,2,1,0,1
"6324",31,0,1,3,1,0,1
"6324",32,1,2,3,1,0,1
"6324",33,1,3,3,1,0,1
"6324",34,0,1,4,1,0,1
"6324",35,1,2,4,1,0,1
"6324",36,0,3,4,1,0,1
"6324",37,1,1,1,1,1,1
"6324",38,1,2,1,1,1,1
"6324",39,1,3,1,1,1,1
"6324",40,2,1,2,1,0,1
"6324",41,0,2,2,1,0,1
"6324",42,0,3,2,1,0,1
"6324",43,1,1,3,1,1,1
"6324",44,2,2,3,1,0,1
"6324",45,0,3,3,1,0,1
"6324",46,2,1,4,1,0,1
"6324",47,0,2,4,1,0,1
"6324",48,1,3,4,1,1,1
"6332",1,1,1,1,0,0,1
"6332",2,1,2,1,0,0,1
"6332",3,1,3,1,0,0,1
"6332",4,1,1,2,0,0,1
"6332",5,1,2,2,0,0,1
"6332",6,1,3,2,0,0,1
"6332",7,0,1,3,0,0,1
"6332",8,1,2,3,0,0,1
"6332",9,1,3,3,0,0,1
"6332",10,1,1,4,0,0,1
"6332",11,1,2,4,0,0,1
"6332",12,1,3,4,0,0,1
"6332",13,1,1,1,0,0,1
"6332",14,1,2,1,0,0,1
"6332",15,1,3,1,0,0,1
"6332",16,1,1,2,0,0,1
"6332",17,1,2,2,0,0,1
"6332",18,1,3,2,0,0,1
"6332",19,1,1,3,0,0,1
"6332",20,1,2,3,0,0,1
"6332",21,1,3,3,0,0,1
"6332",22,1,1,4,0,0,1
"6332",23,1,2,4,0,0,1
"6332",24,1,3,4,0,1,1
"6332",25,1,1,1,1,0,1
"6332",26,0,2,1,1,0,1
"6332",27,0,3,1,1,0,1
"6332",28,0,1,2,1,0,1
"6332",29,0,2,2,1,0,1
"6332",30,1,3,2,1,0,1
"6332",31,1,1,3,1,0,1
"6332",32,0,2,3,1,0,1
"6332",33,0,3,3,1,0,1
"6332",34,1,1,4,1,0,1
"6332",35,1,2,4,1,0,1
"6332",36,2,3,4,1,0,1
"6332",37,0,1,1,1,0,1
"6332",38,0,2,1,1,0,1
"6332",39,0,3,1,1,0,1
"6332",40,0,1,2,1,0,1
"6332",41,0,2,2,1,0,1
"6332",42,0,3,2,1,0,1
"6332",43,0,1,3,1,0,1
"6332",44,0,2,3,1,0,1
"6332",45,0,3,3,1,0,1
"6332",46,0,1,4,1,0,1
"6332",47,0,2,4,1,0,1
"6332",48,0,3,4,1,0,1
"6335",1,1,1,1,0,0,0
"6335",2,1,2,1,0,0,0
"6335",3,1,3,1,0,0,0
"6335",4,1,1,2,0,0,0
"6335",5,1,2,2,0,0,0
"6335",6,1,3,2,0,0,0
"6335",7,1,1,3,0,0,0
"6335",8,1,2,3,0,0,0
"6335",9,1,3,3,0,0,0
"6335",10,1,1,4,0,0,0
"6335",11,1,2,4,0,0,0
"6335",12,1,3,4,0,0,0
"6335",13,1,1,1,0,0,0
"6335",14,1,2,1,0,0,0
"6335",15,1,3,1,0,0,0
"6335",16,1,1,2,0,0,0
"6335",17,1,2,2,0,0,0
"6335",18,1,3,2,0,0,0
"6335",19,1,1,3,0,0,0
"6335",20,1,2,3,0,0,0
"6335",21,1,3,3,0,0,0
"6335",22,1,1,4,0,0,0
"6335",23,1,2,4,0,0,0
"6335",24,1,3,4,0,0,0
"6335",25,1,1,1,1,0,0
"6335",26,1,2,1,1,0,0
