sub,decision,reward,effort,agent,Interoception
135,1,3,2,1,-0.037024213
135,1,2,5,2,-0.037024213
135,1,3,2,2,-0.037024213
135,1,6,2,2,-0.037024213
135,1,5,3,1,-0.037024213
135,1,3,3,2,-0.037024213
135,1,6,3,2,-0.037024213
135,1,4,2,1,-0.037024213
135,1,2,2,1,-0.037024213
135,1,2,5,1,-0.037024213
135,1,4,6,1,-0.037024213
135,1,4,2,2,-0.037024213
135,1,2,2,1,-0.037024213
135,1,4,4,1,-0.037024213
135,1,6,4,2,-0.037024213
135,1,6,4,2,-0.037024213
135,1,5,5,1,-0.037024213
135,1,3,5,1,-0.037024213
135,1,6,6,2,-0.037024213
135,1,3,5,1,-0.037024213
135,1,5,3,1,-0.037024213
135,0,2,6,1,-0.037024213
135,1,4,4,2,-0.037024213
135,1,4,3,1,-0.037024213
135,1,5,2,2,-0.037024213
135,1,4,3,2,-0.037024213
135,1,3,3,1,-0.037024213
135,1,5,3,1,-0.037024213
135,1,2,3,2,-0.037024213
135,1,4,3,1,-0.037024213
135,0,2,4,1,-0.037024213
135,1,6,4,1,-0.037024213
135,1,3,4,1,-0.037024213
135,1,4,6,1,-0.037024213
135,1,6,5,2,-0.037024213
135,1,4,5,1,-0.037024213
136,1,4,6,2,0.02297071
136,0,2,4,1,0.02297071
136,1,6,2,2,0.02297071
136,1,4,4,1,0.02297071
136,1,6,2,2,0.02297071
136,1,3,5,1,0.02297071
136,0,3,2,2,0.02297071
136,0,4,5,2,0.02297071
136,0,5,5,2,0.02297071
136,0,4,6,2,0.02297071
136,1,6,3,1,0.02297071
136,0,3,5,2,0.02297071
136,1,5,6,1,0.02297071
136,1,6,3,1,0.02297071
136,1,5,6,1,0.02297071
136,1,5,4,2,0.02297071
136,1,5,2,1,0.02297071
136,1,5,6,1,0.02297071
136,1,3,3,1,0.02297071
136,0,3,6,2,0.02297071
136,0,3,4,2,0.02297071
136,1,5,6,2,0.02297071
136,1,4,2,1,0.02297071
136,1,4,2,2,0.02297071
136,0,3,4,2,0.02297071
136,1,5,4,1,0.02297071
136,0,2,4,2,0.02297071
136,1,3,4,1,0.02297071
136,0,2,3,2,0.02297071
136,1,6,4,1,0.02297071
136,1,5,2,2,0.02297071
136,0,2,6,1,0.02297071
136,1,4,4,1,0.02297071
136,1,4,5,2,0.02297071
136,1,6,5,1,0.02297071
136,1,5,4,1,0.02297071
136,1,6,6,1,0.02297071
136,0,2,5,1,0.02297071
136,1,5,3,2,0.02297071
136,0,3,6,1,0.02297071
136,0,3,4,2,0.02297071
136,1,4,5,2,0.02297071
136,1,6,6,1,0.02297071
136,0,2,6,1,0.02297071
136,1,6,3,1,0.02297071
136,1,6,2,1,0.02297071
136,1,6,6,2,0.02297071
136,1,3,3,1,0.02297071
136,1,5,3,2,0.02297071
136,0,4,4,2,0.02297071
136,1,3,3,2,0.02297071
136,1,3,2,1,0.02297071
136,0,2,3,1,0.02297071
136,1,6,2,1,0.02297071
136,1,5,5,1,0.02297071
136,0,2,4,2,0.02297071
136,0,3,6,1,0.02297071
136,1,5,5,2,0.02297071
136,1,4,6,1,0.02297071
136,0,2,4,2,0.02297071
136,0,2,5,2,0.02297071
136,1,5,3,2,0.02297071
136,0,4,4,2,0.02297071
136,1,3,3,2,0.02297071
136,1,6,4,1,0.02297071
136,1,6,5,2,0.02297071
136,1,2,2,1,0.02297071
136,1,5,6,2,0.02297071
136,1,5,4,2,0.02297071
136,1,3,6,1,0.02297071
136,1,5,2,2,0.02297071
136,0,4,3,2,0.02297071
136,1,6,3,2,0.02297071
136,0,2,2,2,0.02297071
136,0,4,6,2,0.02297071
136,0,2,5,1,0.02297071
136,1,5,2,1,0.02297071
136,1,3,2,1,0.02297071
136,1,6,6,1,0.02297071
136,0,2,5,2,0.02297071
136,1,2,3,1,0.02297071
136,0,2,6,2,0.02297071
136,1,4,5,1,0.02297071
136,1,4,3,1,0.02297071
136,1,5,4,2,0.02297071
136,1,4,5,1,0.02297071
136,0,3,6,2,0.02297071
136,1,3,2,2,0.02297071
136,1,5,4,1,0.02297071
136,1,2,3,1,0.02297071
136,1,6,5,1,0.02297071
136,0,3,5,2,0.02297071
136,1,5,6,2,0.02297071
136,1,5,5,1,0.02297071
136,0,2,4,1,0.02297071
136,1,6,6,2,0.02297071
136,1,4,2,1,0.02297071
136,0,2,3,2,0.02297071
136,0,3,5,2,0.02297071
136,1,2,2,2,0.02297071
136,0,2,6,2,0.02297071
136,1,6,5,2,0.02297071
136,1,3,4,1,0.02297071
136,1,6,3,2,0.02297071
136,1,2,2,2,0.02297071
136,0,2,6,2,0.02297071
136,1,5,2,1,0.02297071
136,1,5,5,2,0.02297071
136,1,6,2,1,0.02297071
136,1,6,4,2,0.02297071
136,1,6,5,1,0.02297071
136,1,4,2,2,0.02297071
136,0,3,6,2,0.02297071
136,1,4,3,2,0.02297071
136,1,3,2,1,0.02297071
136,0,2,5,2,0.02297071
136,1,3,2,2,0.02297071
136,1,6,2,2,0.02297071
136,1,5,3,1,0.02297071
136,0,3,3,2,0.02297071
136,1,6,3,2,0.02297071
136,1,4,2,1,0.02297071
136,1,2,2,1,0.02297071
136,0,2,5,1,0.02297071
136,1,4,6,1,0.02297071
136,1,4,2,2,0.02297071
136,1,2,2,1,0.02297071
136,1,4,4,1,0.02297071
136,1,6,4,2,0.02297071
136,1,6,4,2,0.02297071
136,1,5,5,1,0.02297071
136,1,3,5,1,0.02297071
136,1,6,6,2,0.02297071
136,1,3,5,1,0.02297071
136,1,5,3,1,0.02297071
136,0,2,6,1,0.02297071
136,1,4,4,2,0.02297071
136,1,4,3,1,0.02297071
136,1,5,2,2,0.02297071
136,1,4,3,2,0.02297071
136,1,3,3,1,0.02297071
136,1,5,3,1,0.02297071
136,0,2,3,2,0.02297071
136,1,4,3,1,0.02297071
136,0,2,4,1,0.02297071
136,1,6,4,1,0.02297071
136,1,3,4,1,0.02297071
136,1,4,6,1,0.02297071
136,1,6,5,2,0.02297071
136,1,4,5,1,0.02297071
138,1,2,4,1,-0.099511433
138,1,6,2,2,-0.099511433
138,1,4,4,1,-0.099511433
138,1,6,2,2,-0.099511433
138,1,3,5,1,-0.099511433
138,1,3,2,2,-0.099511433
138,0,4,5,2,-0.099511433
138,0,5,5,2,-0.099511433
138,0,4,6,2,-0.099511433
138,1,6,3,1,-0.099511433
138,0,3,5,2,-0.099511433
138,1,5,6,1,-0.099511433
138,1,6,3,1,-0.099511433
138,1,5,6,1,-0.099511433
138,0,5,4,2,-0.099511433
138,1,5,2,1,-0.099511433
138,1,5,6,1,-0.099511433
138,1,3,3,1,-0.099511433
138,0,3,6,2,-0.099511433
138,0,3,4,2,-0.099511433
138,0,5,6,2,-0.099511433
138,1,4,2,1,-0.099511433
138,1,4,2,2,-0.099511433
138,0,3,4,2,-0.099511433
138,1,5,4,1,-0.099511433
138,0,2,4,2,-0.099511433
138,1,3,4,1,-0.099511433
138,0,2,3,2,-0.099511433
138,1,6,4,1,-0.099511433
138,1,5,2,2,-0.099511433
138,1,2,6,1,-0.099511433
138,1,4,4,1,-0.099511433
138,0,4,5,2,-0.099511433
138,1,6,5,1,-0.099511433
138,1,5,4,1,-0.099511433
138,1,6,6,1,-0.099511433
138,1,2,5,1,-0.099511433
138,0,5,3,2,-0.099511433
138,1,3,6,1,-0.099511433
138,0,3,4,2,-0.099511433
138,0,4,5,2,-0.099511433
138,1,6,6,1,-0.099511433
138,0,2,6,1,-0.099511433
138,1,6,3,1,-0.099511433
138,1,6,2,1,-0.099511433
138,0,6,6,2,-0.099511433
138,1,3,3,1,-0.099511433
138,0,5,3,2,-0.099511433
138,0,4,4,2,-0.099511433
138,0,3,3,2,-0.099511433
138,1,3,2,1,-0.099511433
138,1,2,3,1,-0.099511433
138,1,6,2,1,-0.099511433
138,1,5,5,1,-0.099511433
138,0,2,4,2,-0.099511433
138,1,3,6,1,-0.099511433
138,0,5,5,2,-0.099511433
138,1,4,6,1,-0.099511433
138,0,2,4,2,-0.099511433
138,0,2,5,2,-0.099511433
138,1,5,3,2,-0.099511433
138,0,4,4,2,-0.099511433
138,1,3,3,2,-0.099511433
138,1,6,4,1,-0.099511433
138,0,6,5,2,-0.099511433
138,1,2,2,1,-0.099511433
138,0,5,6,2,-0.099511433
138,0,5,4,2,-0.099511433
138,1,3,6,1,-0.099511433
138,1,5,2,2,-0.099511433
138,1,4,3,2,-0.099511433
138,1,6,3,2,-0.099511433
138,1,2,2,2,-0.099511433
138,0,4,6,2,-0.099511433
138,1,2,5,1,-0.099511433
138,1,5,2,1,-0.099511433
138,1,3,2,1,-0.099511433
138,1,6,6,1,-0.099511433
138,0,2,5,2,-0.099511433
138,1,2,3,1,-0.099511433
138,0,2,6,2,-0.099511433
138,1,4,5,1,-0.099511433
138,1,4,3,1,-0.099511433
138,0,5,4,2,-0.099511433
138,1,4,5,1,-0.099511433
138,0,3,6,2,-0.099511433
138,1,3,2,2,-0.099511433
138,1,5,4,1,-0.099511433
138,1,2,3,1,-0.099511433
138,1,6,5,1,-0.099511433
138,0,3,5,2,-0.099511433
138,0,5,6,2,-0.099511433
138,1,5,5,1,-0.099511433
138,1,2,4,1,-0.099511433
138,0,6,6,2,-0.099511433
138,1,4,2,1,-0.099511433
138,1,2,3,2,-0.099511433
138,0,3,5,2,-0.099511433
138,1,2,2,2,-0.099511433
138,0,2,6,2,-0.099511433
138,0,6,5,2,-0.099511433
138,1,3,4,1,-0.099511433
138,1,6,3,2,-0.099511433
138,1,2,2,2,-0.099511433
138,0,2,6,2,-0.099511433
138,1,5,2,1,-0.099511433
138,0,5,5,2,-0.099511433
138,1,6,2,1,-0.099511433
138,0,6,4,2,-0.099511433
138,1,6,5,1,-0.099511433
138,1,4,2,2,-0.099511433
138,0,3,6,2,-0.099511433
138,1,4,3,2,-0.099511433
138,1,3,2,1,-0.099511433
138,0,2,5,2,-0.099511433
138,1,3,2,2,-0.099511433
138,1,6,2,2,-0.099511433
138,1,5,3,1,-0.099511433
138,0,3,3,2,-0.099511433
138,1,6,3,2,-0.099511433
138,1,4,2,1,-0.099511433
138,1,2,2,1,-0.099511433
138,0,2,5,1,-0.099511433
138,1,4,6,1,-0.099511433
138,1,4,2,2,-0.099511433
138,1,2,2,1,-0.099511433
138,1,4,4,1,-0.099511433
138,0,6,4,2,-0.099511433
138,0,6,4,2,-0.099511433
138,1,5,5,1,-0.099511433
138,1,3,5,1,-0.099511433
138,0,6,6,2,-0.099511433
138,1,3,5,1,-0.099511433
138,1,5,3,1,-0.099511433
138,0,2,6,1,-0.099511433
138,0,4,4,2,-0.099511433
138,1,4,3,1,-0.099511433
138,1,5,2,2,-0.099511433
138,1,4,3,2,-0.099511433
138,1,3,3,1,-0.099511433
138,1,5,3,1,-0.099511433
138,1,2,3,2,-0.099511433
138,1,4,3,1,-0.099511433
138,1,2,4,1,-0.099511433
138,1,6,4,1,-0.099511433
138,1,3,4,1,-0.099511433
138,1,4,6,1,-0.099511433
138,0,6,5,2,-0.099511433
138,1,4,5,1,-0.099511433
139,0,4,6,2,-0.00673267
139,1,2,4,1,-0.00673267
139,1,6,2,2,-0.00673267
139,0,4,4,1,-0.00673267
139,1,6,2,2,-0.00673267
139,0,3,5,1,-0.00673267
139,0,3,2,2,-0.00673267
139,0,4,5,2,-0.00673267
139,0,5,5,2,-0.00673267
139,0,4,6,2,-0.00673267
139,1,6,3,1,-0.00673267
139,0,3,5,2,-0.00673267
139,0,5,6,1,-0.00673267
139,1,6,3,1,-0.00673267
139,0,5,6,1,-0.00673267
139,0,5,4,2,-0.00673267
139,1,5,2,1,-0.00673267
139,0,5,6,1,-0.00673267
139,1,3,3,1,-0.00673267
139,0,3,6,2,-0.00673267
139,0,3,4,2,-0.00673267
139,0,5,6,2,-0.00673267
139,1,4,2,1,-0.00673267
139,1,4,2,2,-0.00673267
139,0,3,4,2,-0.00673267
139,1,5,4,1,-0.00673267
139,0,2,4,2,-0.00673267
139,1,3,4,1,-0.00673267
139,0,2,3,2,-0.00673267
139,1,6,4,1,-0.00673267
139,1,5,2,2,-0.00673267
139,0,2,6,1,-0.00673267
139,1,4,4,1,-0.00673267
139,0,4,5,2,-0.00673267
139,1,6,5,1,-0.00673267
139,1,5,4,1,-0.00673267
139,0,6,6,1,-0.00673267
139,0,2,5,1,-0.00673267
139,0,5,3,2,-0.00673267
139,0,3,6,1,-0.00673267
139,0,3,4,2,-0.00673267
139,0,4,5,2,-0.00673267
139,1,6,6,1,-0.00673267
139,0,2,6,1,-0.00673267
139,1,6,3,1,-0.00673267
139,1,6,2,1,-0.00673267
139,0,6,6,2,-0.00673267
139,1,3,3,1,-0.00673267
139,0,5,3,2,-0.00673267
139,0,4,4,2,-0.00673267
139,0,3,3,2,-0.00673267
139,1,3,2,1,-0.00673267
139,1,2,3,1,-0.00673267
139,1,6,2,1,-0.00673267
139,0,5,5,1,-0.00673267
139,0,2,4,2,-0.00673267
139,0,3,6,1,-0.00673267
139,0,5,5,2,-0.00673267
139,0,4,6,1,-0.00673267
139,0,2,4,2,-0.00673267
139,0,2,5,2,-0.00673267
139,1,5,3,2,-0.00673267
139,0,4,4,2,-0.00673267
139,0,3,3,2,-0.00673267
139,1,6,4,1,-0.00673267
139,0,6,5,2,-0.00673267
139,0,2,2,1,-0.00673267
139,0,5,6,2,-0.00673267
139,0,5,4,2,-0.00673267
139,0,3,6,1,-0.00673267
139,1,5,2,2,-0.00673267
139,0,4,3,2,-0.00673267
139,1,6,3,2,-0.00673267
139,0,2,2,2,-0.00673267
139,0,4,6,2,-0.00673267
139,0,2,5,1,-0.00673267
139,1,5,2,1,-0.00673267
139,1,3,2,1,-0.00673267
139,1,6,6,1,-0.00673267
139,0,2,5,2,-0.00673267
139,1,2,3,1,-0.00673267
139,0,2,6,2,-0.00673267
139,1,4,5,1,-0.00673267
139,1,4,3,1,-0.00673267
139,0,5,4,2,-0.00673267
139,1,4,5,1,-0.00673267
139,0,3,6,2,-0.00673267
139,1,3,2,2,-0.00673267
139,1,5,4,1,-0.00673267
139,0,2,3,1,-0.00673267
139,1,6,5,1,-0.00673267
139,0,3,5,2,-0.00673267
139,0,5,6,2,-0.00673267
139,1,5,5,1,-0.00673267
139,0,2,4,1,-0.00673267
139,0,6,6,2,-0.00673267
139,1,4,2,1,-0.00673267
139,0,2,3,2,-0.00673267
139,0,3,5,2,-0.00673267
139,1,2,2,2,-0.00673267
139,0,2,6,2,-0.00673267
139,0,6,5,2,-0.00673267
139,1,3,4,1,-0.00673267
139,0,6,3,2,-0.00673267
139,0,2,2,2,-0.00673267
139,0,2,6,2,-0.00673267
139,1,5,2,1,-0.00673267
139,0,5,5,2,-0.00673267
139,1,6,2,1,-0.00673267
139,0,6,4,2,-0.00673267
139,1,6,5,1,-0.00673267
139,0,4,2,2,-0.00673267
139,0,3,6,2,-0.00673267
139,1,4,3,2,-0.00673267
139,1,3,2,1,-0.00673267
139,0,2,5,2,-0.00673267
139,0,3,2,2,-0.00673267
139,0,6,2,2,-0.00673267
139,1,5,3,1,-0.00673267
139,0,3,3,2,-0.00673267
139,1,6,3,2,-0.00673267
139,1,4,2,1,-0.00673267
139,1,2,2,1,-0.00673267
139,0,2,5,1,-0.00673267
139,0,4,6,1,-0.00673267
139,1,4,2,2,-0.00673267
139,1,2,2,1,-0.00673267
139,1,4,4,1,-0.00673267
139,0,6,4,2,-0.00673267
139,0,6,4,2,-0.00673267
139,1,5,5,1,-0.00673267
139,1,3,5,1,-0.00673267
139,0,6,6,2,-0.00673267
139,1,3,5,1,-0.00673267
139,1,5,3,1,-0.00673267
139,0,2,6,1,-0.00673267
139,0,4,4,2,-0.00673267
139,1,4,3,1,-0.00673267
139,1,5,2,2,-0.00673267
139,0,4,3,2,-0.00673267
139,1,3,3,1,-0.00673267
139,1,5,3,1,-0.00673267
139,0,2,3,2,-0.00673267
139,1,4,3,1,-0.00673267
139,0,2,4,1,-0.00673267
139,1,6,4,1,-0.00673267
139,1,3,4,1,-0.00673267
139,0,4,6,1,-0.00673267
139,0,6,5,2,-0.00673267
139,1,4,5,1,-0.00673267
140,0,4,6,2,0.024828475
140,0,2,4,1,0.024828475
140,1,6,2,2,0.024828475
140,1,4,4,1,0.024828475
140,1,6,2,2,0.024828475
140,0,3,5,1,0.024828475
140,1,3,2,2,0.024828475
140,0,4,5,2,0.024828475
140,0,5,5,2,0.024828475
140,0,4,6,2,0.024828475
140,1,6,3,1,0.024828475
140,1,3,5,2,0.024828475
140,0,5,6,1,0.024828475
140,1,6,3,1,0.024828475
140,1,5,6,1,0.024828475
140,1,5,4,2,0.024828475
140,1,5,2,1,0.024828475
140,1,5,6,1,0.024828475
140,1,3,3,1,0.024828475
140,0,3,6,2,0.024828475
140,0,3,4,2,0.024828475
140,0,5,6,2,0.024828475
140,1,4,2,1,0.024828475
140,1,4,2,2,0.024828475
140,1,3,4,2,0.024828475
140,1,5,4,1,0.024828475
140,0,2,4,2,0.024828475
140,1,3,4,1,0.024828475
140,1,2,3,2,0.024828475
140,1,6,4,1,0.024828475
140,1,5,2,2,0.024828475
140,1,2,6,1,0.024828475
140,1,4,4,1,0.024828475
140,0,4,5,2,0.024828475
140,1,6,5,1,0.024828475
140,1,5,4,1,0.024828475
140,1,6,6,1,0.024828475
140,0,2,5,1,0.024828475
140,1,5,3,2,0.024828475
140,0,3,6,1,0.024828475
140,0,3,4,2,0.024828475
140,1,4,5,2,0.024828475
140,1,6,6,1,0.024828475
140,0,2,6,1,0.024828475
140,1,6,3,1,0.024828475
140,1,6,2,1,0.024828475
140,1,6,6,2,0.024828475
140,1,3,3,1,0.024828475
140,1,5,3,2,0.024828475
140,1,4,4,2,0.024828475
140,1,3,3,2,0.024828475
140,1,3,2,1,0.024828475
140,1,2,3,1,0.024828475
140,1,6,2,1,0.024828475
140,0,5,5,1,0.024828475
140,0,2,4,2,0.024828475
140,1,3,6,1,0.024828475
140,1,5,5,2,0.024828475
140,0,4,6,1,0.024828475
140,0,2,4,2,0.024828475
140,0,2,5,2,0.024828475
140,1,5,3,2,0.024828475
140,1,4,4,2,0.024828475
140,1,3,3,2,0.024828475
140,1,6,4,1,0.024828475
140,1,6,5,2,0.024828475
140,0,2,2,1,0.024828475
140,0,5,6,2,0.024828475
140,1,5,4,2,0.024828475
140,0,3,6,1,0.024828475
140,1,5,2,2,0.024828475
140,1,4,3,2,0.024828475
140,1,6,3,2,0.024828475
140,1,2,2,2,0.024828475
140,0,4,6,2,0.024828475
140,0,2,5,1,0.024828475
140,1,5,2,1,0.024828475
140,1,3,2,1,0.024828475
140,1,6,6,1,0.024828475
140,0,2,5,2,0.024828475
140,1,2,3,1,0.024828475
140,0,2,6,2,0.024828475
140,1,4,5,1,0.024828475
140,1,4,3,1,0.024828475
140,1,5,4,2,0.024828475
140,0,4,5,1,0.024828475
140,1,3,6,2,0.024828475
140,1,3,2,2,0.024828475
140,1,5,4,1,0.024828475
140,1,2,3,1,0.024828475
140,1,6,5,1,0.024828475
140,0,3,5,2,0.024828475
140,1,5,6,2,0.024828475
140,1,5,5,1,0.024828475
140,0,2,4,1,0.024828475
140,1,6,6,2,0.024828475
140,1,4,2,1,0.024828475
140,0,2,3,2,0.024828475
140,0,3,5,2,0.024828475
140,1,2,2,2,0.024828475
140,0,2,6,2,0.024828475
140,1,6,5,2,0.024828475
140,1,3,4,1,0.024828475
140,1,6,3,2,0.024828475
140,1,2,2,2,0.024828475
140,0,2,6,2,0.024828475
140,1,5,2,1,0.024828475
140,1,5,5,2,0.024828475
140,1,6,2,1,0.024828475
140,1,6,4,2,0.024828475
140,1,6,5,1,0.024828475
140,1,4,2,2,0.024828475
140,0,3,6,2,0.024828475
140,1,4,3,2,0.024828475
140,1,3,2,1,0.024828475
140,0,2,5,2,0.024828475
140,0,3,2,2,0.024828475
140,1,6,2,2,0.024828475
140,1,5,3,1,0.024828475
140,1,3,3,2,0.024828475
140,1,6,3,2,0.024828475
140,1,4,2,1,0.024828475
140,1,2,2,1,0.024828475
140,0,2,5,1,0.024828475
140,1,4,6,1,0.024828475
140,1,4,2,2,0.024828475
140,1,2,2,1,0.024828475
140,1,4,4,1,0.024828475
140,1,6,4,2,0.024828475
140,1,6,4,2,0.024828475
140,1,5,5,1,0.024828475
140,0,3,5,1,0.024828475
140,1,6,6,2,0.024828475
140,0,3,5,1,0.024828475
140,1,5,3,1,0.024828475
140,0,2,6,1,0.024828475
140,1,4,4,2,0.024828475
140,1,4,3,1,0.024828475
140,1,5,2,2,0.024828475
140,1,4,3,2,0.024828475
140,1,3,3,1,0.024828475
140,1,5,3,1,0.024828475
140,0,2,3,2,0.024828475
140,1,4,3,1,0.024828475
140,0,2,4,1,0.024828475
140,1,6,4,1,0.024828475
140,0,3,4,1,0.024828475
140,0,4,6,1,0.024828475
140,1,6,5,2,0.024828475
140,1,4,5,1,0.024828475
141,1,4,6,2,0.03553447
141,1,2,4,1,0.03553447
141,1,6,2,2,0.03553447
141,1,4,4,1,0.03553447
141,1,6,2,2,0.03553447
141,1,3,5,1,0.03553447
141,1,3,2,2,0.03553447
141,1,4,5,2,0.03553447
141,1,5,5,2,0.03553447
141,1,4,6,2,0.03553447
141,1,6,3,1,0.03553447
141,1,3,5,2,0.03553447
141,1,5,6,1,0.03553447
141,1,6,3,1,0.03553447
141,1,5,6,1,0.03553447
141,1,5,4,2,0.03553447
141,1,5,2,1,0.03553447
141,0,5,6,1,0.03553447
141,1,3,3,1,0.03553447
141,0,3,6,2,0.03553447
141,1,3,4,2,0.03553447
141,1,5,6,2,0.03553447
141,1,4,2,1,0.03553447
141,1,4,2,2,0.03553447
141,1,3,4,2,0.03553447
141,1,5,4,1,0.03553447
141,1,2,4,2,0.03553447
141,1,3,4,1,0.03553447
141,1,2,3,2,0.03553447
141,1,6,4,1,0.03553447
141,1,5,2,2,0.03553447
141,0,2,6,1,0.03553447
141,1,4,4,1,0.03553447
141,1,4,5,2,0.03553447
141,1,6,5,1,0.03553447
141,1,5,4,1,0.03553447
141,1,6,6,1,0.03553447
141,0,2,5,1,0.03553447
141,1,5,3,2,0.03553447
141,0,3,6,1,0.03553447
141,1,3,4,2,0.03553447
141,0,4,5,2,0.03553447
141,1,6,6,1,0.03553447
141,0,2,6,1,0.03553447
141,1,6,3,1,0.03553447
141,1,6,2,1,0.03553447
141,1,6,6,2,0.03553447
141,1,3,3,1,0.03553447
141,1,5,3,2,0.03553447
141,1,4,4,2,0.03553447
141,1,3,3,2,0.03553447
141,1,3,2,1,0.03553447
141,1,2,3,1,0.03553447
141,1,6,2,1,0.03553447
141,1,5,5,1,0.03553447
141,0,2,4,2,0.03553447
141,1,3,6,1,0.03553447
141,1,5,5,2,0.03553447
141,1,4,6,1,0.03553447
141,0,2,4,2,0.03553447
141,0,2,5,2,0.03553447
141,1,5,3,2,0.03553447
141,1,4,4,2,0.03553447
141,1,3,3,2,0.03553447
141,1,6,4,1,0.03553447
141,1,6,5,2,0.03553447
141,1,2,2,1,0.03553447
141,0,5,6,2,0.03553447
141,1,5,4,2,0.03553447
141,1,3,6,1,0.03553447
141,1,5,2,2,0.03553447
141,1,4,3,2,0.03553447
141,1,6,3,2,0.03553447
141,1,2,2,2,0.03553447
141,0,4,6,2,0.03553447
141,0,2,5,1,0.03553447
141,1,5,2,1,0.03553447
141,1,3,2,1,0.03553447
141,1,6,6,1,0.03553447
141,0,2,5,2,0.03553447
141,1,2,3,1,0.03553447
141,0,2,6,2,0.03553447
141,1,4,5,1,0.03553447
141,1,4,3,1,0.03553447
141,1,5,4,2,0.03553447
141,1,4,5,1,0.03553447
141,0,3,6,2,0.03553447
141,1,3,2,2,0.03553447
141,1,5,4,1,0.03553447
141,1,2,3,1,0.03553447
141,1,6,5,1,0.03553447
141,1,3,5,2,0.03553447
141,0,5,6,2,0.03553447
141,1,5,5,1,0.03553447
141,1,2,4,1,0.03553447
141,0,6,6,2,0.03553447
141,1,4,2,1,0.03553447
141,1,2,3,2,0.03553447
141,1,3,5,2,0.03553447
141,1,2,2,2,0.03553447
141,0,2,6,2,0.03553447
141,1,6,5,2,0.03553447
141,1,3,4,1,0.03553447
141,1,6,3,2,0.03553447
141,1,2,2,2,0.03553447
141,0,2,6,2,0.03553447
141,1,5,2,1,0.03553447
141,1,5,5,2,0.03553447
141,1,6,2,1,0.03553447
141,1,6,4,2,0.03553447
141,1,6,5,1,0.03553447
141,1,4,2,2,0.03553447
141,0,3,6,2,0.03553447
141,1,4,3,2,0.03553447
141,1,3,2,1,0.03553447
141,0,2,5,2,0.03553447
141,1,6,2,2,0.03553447
141,1,5,3,1,0.03553447
141,1,3,3,2,0.03553447
141,1,6,3,2,0.03553447
141,1,4,2,1,0.03553447
141,1,2,2,1,0.03553447
141,0,2,5,1,0.03553447
141,1,4,6,1,0.03553447
141,1,4,2,2,0.03553447
141,1,2,2,1,0.03553447
141,1,4,4,1,0.03553447
141,1,6,4,2,0.03553447
141,1,6,4,2,0.03553447
141,1,5,5,1,0.03553447
141,1,3,5,1,0.03553447
141,0,6,6,2,0.03553447
141,1,3,5,1,0.03553447
141,1,5,3,1,0.03553447
141,0,2,6,1,0.03553447
141,1,4,4,2,0.03553447
141,1,4,3,1,0.03553447
141,1,5,2,2,0.03553447
141,1,4,3,2,0.03553447
141,1,3,3,1,0.03553447
141,1,5,3,1,0.03553447
141,0,2,3,2,0.03553447
141,1,4,3,1,0.03553447
141,1,2,4,1,0.03553447
141,1,6,4,1,0.03553447
141,1,3,4,1,0.03553447
141,1,4,6,1,0.03553447
141,1,6,5,2,0.03553447
141,1,4,5,1,0.03553447
143,0,4,6,2,-0.15787756
143,0,2,4,1,-0.15787756
143,1,6,2,2,-0.15787756
143,1,4,4,1,-0.15787756
143,1,6,2,2,-0.15787756
143,0,3,5,1,-0.15787756
143,1,3,2,2,-0.15787756
143,0,4,5,2,-0.15787756
143,0,5,5,2,-0.15787756
143,0,4,6,2,-0.15787756
143,1,6,3,1,-0.15787756
143,0,3,5,2,-0.15787756
143,1,5,6,1,-0.15787756
143,1,6,3,1,-0.15787756
143,1,5,6,1,-0.15787756
143,0,5,4,2,-0.15787756
143,1,5,2,1,-0.15787756
143,1,5,6,1,-0.15787756
143,1,3,3,1,-0.15787756
143,0,3,6,2,-0.15787756
143,1,3,4,2,-0.15787756
143,0,5,6,2,-0.15787756
143,1,4,2,1,-0.15787756
143,1,4,2,2,-0.15787756
143,0,3,4,2,-0.15787756
143,1,5,4,1,-0.15787756
143,0,2,4,2,-0.15787756
143,1,3,4,1,-0.15787756
143,0,2,3,2,-0.15787756
143,1,6,4,1,-0.15787756
143,1,5,2,2,-0.15787756
143,0,2,6,1,-0.15787756
143,1,4,4,1,-0.15787756
143,0,4,5,2,-0.15787756
143,1,6,5,1,-0.15787756
143,1,5,4,1,-0.15787756
143,1,6,6,1,-0.15787756
143,0,2,5,1,-0.15787756
143,0,5,3,2,-0.15787756
143,0,3,6,1,-0.15787756
143,1,3,4,2,-0.15787756
143,0,4,5,2,-0.15787756
143,1,6,6,1,-0.15787756
143,0,2,6,1,-0.15787756
143,1,6,3,1,-0.15787756
143,1,6,2,1,-0.15787756
143,0,6,6,2,-0.15787756
143,1,3,3,1,-0.15787756
143,1,5,3,2,-0.15787756
143,0,4,4,2,-0.15787756
143,1,3,3,2,-0.15787756
143,1,3,2,1,-0.15787756
143,1,2,3,1,-0.15787756
143,1,6,2,1,-0.15787756
143,1,5,5,1,-0.15787756
143,0,2,4,2,-0.15787756
143,0,3,6,1,-0.15787756
143,0,5,5,2,-0.15787756
143,1,4,6,1,-0.15787756
143,0,2,4,2,-0.15787756
143,0,2,5,2,-0.15787756
143,1,5,3,2,-0.15787756
143,0,4,4,2,-0.15787756
143,1,3,3,2,-0.15787756
